fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
"HK0000099173","FS00009GGO","CSOP Shen Zhou RMB Fund A","南方神州人民币基金 A","CNH","CNH","0","1","11","2","-0.840000","-0.200000","-0.026800","-0.063700","0.024200","0.041600","Q$","","","1","133568456.3100","2012-02-22","20000.000000","10000.000000","CSOP Asset Management Limited","南方东英资产管理有限公司","","CSOP Shen Zhou RMB Fund seeks long term and stable capital growth through investment primarily in bonds issued within mainland China and China A-Shares through the RQFII quota of the Manager.","南方神州人民币基金乃透过基金经理的RQFII的额度，主要投资於在中国大陆境内发行的债券及中国A股，藉以取得长期稳定的资本增长。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2PV&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2PV&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2PV&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2PV&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2PV&documenttype=1&market=1447&investmenttype=1","80","88","89","89","96","","2020-12-31","0.015000","EUCA000906","2022-01-06"
"HK0000102936","FSGBR06GP7","JPMorgan Asian Total Return Bond (mth) - HKD","摩根亚洲总收益债券（港元）（每月派息）","HKD","HKD","0","1","10","2","-1.370000","0.430000","-0.046500","-0.078300","0.033000","0.060900","M$","","","2","17936743355.7900","2012-04-02","1000.000000","","JPMorgan Funds (Asia) Limited","摩根基金（亚洲）有限公司","","To achieve a competitive total return, consisting of capital growth and regular dividend income, through an actively managed portfolio investing primarily in Asian bonds and other debt securities.","该基金之投资目标为透过一个主要投资于亚洲债券及其他债务证券之主动管理组合，致力提供具竞争力的总回报（包括资本增长及 定息收益）。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O2Q4&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q4&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q4&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q4&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O2Q4&documenttype=1&market=1447&investmenttype=1","42","60","59","67","74","0.011500","2020-09-30","0.025000","EUCA000570","2022-01-06"
"HK0000105533","FSGBR06GP7","JPMorgan Asian Total Return Bond (acc) - USD","摩根亚洲总收益债券（美元）（累计）","USD","USD","0","1","10","2","-1.350000","0.440000","-0.046300","-0.078400","0.032400","0.061000","","","","2","2300673826.7900","2012-04-02","","","JPMorgan Funds (Asia) Limited","摩根基金（亚洲）有限公司","","To achieve a competitive total return, consisting of capital growth and regular dividend income, through an actively managed portfolio investing primarily in Asian bonds and other debt securities.","该基金之投资目标为透过一个主要投资于亚洲债券及其他债务证券之主动管理组合，致力提供具竞争力的总回报（包括资本增长及 定息收益）。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q5&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q5&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q5&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q5&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O2Q5&documenttype=1&market=1447&investmenttype=1","39","61","58","62","73","0.011500","2020-09-30","0.025000","EUCA000570","2022-01-06"
"HK0000123940","FSGBR05GPP","JPMorgan ASEAN Fund (acc) - HKD","摩根东协基金 Acc HKD","HKD","HKD","0","1","10","1","0.500000","0.320000","-0.053800","-0.314800","0.114600","0.207800","","2.580960","0.022520","3","10357966397.4100","2013-02-04","","","JPMorgan Funds (Asia) Limited","摩根基金（亚洲）有限公司","","To provide long-term capital growth by investing primarily in the securities of companies with significant assets in, or earnings derived from, one or more of the countries comprising the Association of Southeast Asian Nations (ASEAN).","主要投资於在东南亚国家协会之其中一个或多个成员国拥有其大部分资产，或其大部分盈利来自该等成员国之證券，以提供长期资本增值。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000PVY1&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PVY1&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PVY1&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PVY1&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000PVY1&documenttype=1&market=1447&investmenttype=1","74","61","35","50","36","","2020-09-30","0.025000","EUCA000669","2022-01-06"
"HK0000130705","FS0000A6M6","CUAM China-Hong Kong Strategy Fund A","汇添富中港策略基金 A","HKD","HKD","0","1","11","1","-0.830000","1.090000","-0.157300","-0.157300","0.138900","0.234500","","1.020960","0.008770","5","","2015-04-17","10000.000000","1000.000000","China Universal Asset Management (Hong Kong) Company Limited","","","CUAM China-Hong Kong Strategy Fund seeks to achieve medium to long-term capital growth, using bottom-up research approach to invest in a portfolio of equity securities issued by companies which are established in Greater China or derive the majority of their revenue from business or operations relating to Greater China (""Greater China Companies""). Business or operations relating to Greater China include, but are not limited to, direct investment in Greater China or trade involving Greater China.","汇添富中港策略基金透过主要投资于在大中华区成立的公司或其收入、收益、资产、经济活动、业务 或运作与大中华区有关的公司的证券，寻求达致中长期资本增长。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PZPJ&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PZPJ&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PZPJ&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PZPJ&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000PZPJ&documenttype=1&market=1447&investmenttype=1","6","29","8","23","8","","2020-12-31","0.030000","EUCA000504","2022-01-06"
"HK0000151891","FS00008Z98","JPMorgan Asia Equity Dividend (mth) - USD","摩根亚洲股息(美元)(每月派息)","USD","USD","0","1","10","1","0.990000","0.570000","-0.071000","-0.249200","0.093200","0.177000","M$","3.421710","0.036030","3","1317679622.3300","2013-05-31","2000.000000","2000.000000","JPMorgan Funds (Asia) Limited","摩根基金（亚洲）有限公司","","To aim to provide income and long term capital growth by investing primarily in equity securities of companies in the Asia Pacific region (excluding Japan) that the investment manager expects to pay dividends.","本基金之投资目标为通过主要投资于亚太区(日本除外)内的、投资管理人预期会派发股息的公司的股票, 以提供收益及长期资本增长。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000Q1ZG&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000Q1ZG&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Q1ZG&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Q1ZG&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000Q1ZG&documenttype=1&market=1447&investmenttype=1","38","29","29","13","57","0.018200","2020-09-30","0.025000","EUCA000918","2022-01-06"
"HK0000161320","FS0000BK8T","China Universal International Series -CUAM Hong Kong Dollar Bond Fund Class A HKD","汇添富国际系列-汇添富港币债券基金 A HKD","HKD","HKD","0","1","11","2","-1.740000","0.440000","-0.033500","-0.033500","0.020000","0.021600","Q$","","","2","","2015-06-18","10000.000000","1000.000000","China Universal Asset Management (Hong Kong) Company Limited","","","The CUAM Hong Kong Dollar Bond Fund (the ""Fund"") seeks to provide investors with a stable and consistent investment return overmedium to long term by investing primarily in Hong Kong Dollar denominated debt securities instruments. The Fund will invest more than 70% of its assets in Hong Kong Dollar denominated debt securities and certificates of deposits, and not more than 30% of its assets in other currency denominated debt securities.","汇添富港币债券基金透过主要投资于港元计价债务证券工具，寻求向投资者提供中长期的稳定及贯彻一致的投资回报。子基金会将其资产70%以上投资于港元计价债务证券及存款证，及将其资产不多于30%投资于其他货币计价债务证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WHKQ&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WHKQ&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WHKQ&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WHKQ&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WHKQ&documenttype=1&market=1447&investmenttype=1","84","91","92","99","76","","2019-12-31","0.030000","EUCA000768","2022-01-06"
"HK0000181096","FS0000AKP3","Da Cheng China Balanced class A (RMB)","大成中国灵活配置基金 A (RMB)","CNY","CNY","0","1","11","4","0.530000","1.390000","-0.066600","-0.084500","0.101100","0.147400","M$","1.779020","0.015700","5","2694062366.2400","2014-03-03","10000.000000","10000.000000","Da Cheng International Asset Mgmt Co Ltd","大成国际资产管理有限公司","","to seek long-term growth of capital and income. The Sub-Fund seeks to achieve its objective through investing directly in fixed income and equity securities issued in China. All investments of the Sub-Fund will be onshore investments in China and will be denominated and settled in RMB.","子基金为平衡型基金，子基金的投资目标为寻求资本及收入长远增长.。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN8&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN8&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN8&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000SJN8&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN8&documenttype=1&market=1447&investmenttype=1","54","3","5","2","3","","2020-12-31","0.013500","EUCA000919","2022-01-06"
"HK0000181112","FS0000AKP3","Da Cheng China Balanced class A (HKD)","大成中国灵活配置基金 A (HKD)","HKD","HKD","0","1","11","4","0.520000","1.390000","-0.065700","-0.087200","0.099200","0.149000","M$","1.779020","0.015700","5","3296501588.8600","2014-03-03","12000.000000","12000.000000","Da Cheng International Asset Mgmt Co Ltd","大成国际资产管理有限公司","","to seek long-term growth of capital and income. The Sub-Fund seeks to achieve its objective through investing directly in fixed income and equity securities issued in China. All investments of the Sub-Fund will be onshore investments in China and will be denominated and settled in RMB.","子基金为平衡型基金，子基金的投资目标为寻求资本及收入长远增长.。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN9&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN9&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN9&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000SJN9&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJN9&documenttype=1&market=1447&investmenttype=1","52","2","4","3","2","","2020-12-31","0.013500","EUCA000919","2022-01-06"
"HK0000181138","FS0000AKP3","Da Cheng China Balanced class A (USD)","大成中国灵活配置基金 A (USD)","USD","USD","0","1","11","4","0.520000","1.390000","-0.065800","-0.086500","0.099500","0.149800","M$","1.779020","0.015700","5","422853388.5200","2014-03-03","1500.000000","1500.000000","Da Cheng International Asset Mgmt Co Ltd","大成国际资产管理有限公司","","to seek long-term growth of capital and income. The Sub-Fund seeks to achieve its objective through investing directly in fixed income and equity securities issued in China. All investments of the Sub-Fund will be onshore investments in China and will be denominated and settled in RMB.","子基金为平衡型基金，子基金的投资目标为寻求资本及收入长远增长.。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJNA&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJNA&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJNA&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000SJNA&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000SJNA&documenttype=1&market=1447&investmenttype=1","53","1","6","4","1","","2020-12-31","0.013500","EUCA000919","2022-01-06"
"HK0000216926","FS0000B6AK","HSBC Collective Investment Trust - HSBC China Multi-Asset Income Fund AM2 - USD","汇丰中国多元资产入息基金 AM 类 – 美元","USD","USD","0","1","11","4","-1.640000","0.440000","-0.197400","-0.197400","0.109100","0.125200","M$","1.726350","0.019790","2","812804377.2300","2014-11-21","1000.000000","1000.000000","HSBC Investment Funds (HK) Limited","汇丰投资基金（香港）有限公司","","The Sub-Fund aims to provide income and moderate capital growth, through an active asset allocation in a diversified portfolio of a minimum of 70% of its Net Asset Value in fixed income and equity securities as well as money market and cash instruments that are related to China. For equity portion of the Sub-Fund, the Sub-Fund seeks to invest in China A-Shares and B-Shares listed on stock exchanges in the PRC, H-Shares listed on The Hong Kong Stock Exchange and other China-related shares or securities as well as on other exchanges outside of the PRC, Hong Kong and Macau.","","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000UJ7B&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7B&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7B&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7B&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7B&documenttype=1&market=1447&investmenttype=1","67","95","91","91","77","0.015000","2021-03-31","0.025000","EUCA000919","2022-01-06"
"HK0000216942","FS0000B6AK","HSBC Collective Investment Trust - HSBC China Multi-Asset Income Fund AM2 - HKD","汇丰中国多元资产入息基金 AM 类 – 港元","HKD","HKD","0","1","11","4","-1.640000","0.440000","-0.197300","-0.197300","0.109000","0.125200","M$","1.726350","0.019790","2","6336866766.2100","2014-11-21","10000.000000","10000.000000","HSBC Investment Funds (HK) Limited","汇丰投资基金（香港）有限公司","","The Sub-Fund aims to provide income and moderate capital growth, through an active asset allocation in a diversified portfolio of a minimum of 70% of its Net Asset Value in fixed income and equity securities as well as money market and cash instruments that are related to China. For equity portion of the Sub-Fund, the Sub-Fund seeks to invest in China A-Shares and B-Shares listed on stock exchanges in the PRC, H-Shares listed on The Hong Kong Stock Exchange and other China-related shares or securities as well as on other exchanges outside of the PRC, Hong Kong and Macau.","","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000UJ7A&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7A&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7A&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7A&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000UJ7A&documenttype=1&market=1447&investmenttype=1","65","94","90","90","75","0.015000","2021-03-31","0.025000","EUCA000919","2022-01-06"
"HK0000252152","FS0000D6WK","E Fund Selection Investment Series - E Fund (HK) China Equity Dividend Fund A HKD Acc","易方达(香港)中国股票股息基金A HKD Acc","HKD","HKD","0","1","11","1","-1.400000","0.760000","-0.242200","-0.242200","0.160800","0.219700","","1.380470","0.010040","4","","2017-12-29","10000.000000","10000.000000","E Fund Management (HK) Co., Ltd","易方达资产管理 (香港) 有限公司","","E Fund China Equity Dividend Fund seeks to achieve long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of companies which are incorporated in, have their area of primary activity in or are related to the growth of China’s economy and are expected to achieve high dividend returns.","","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMYU&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMYU&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMYU&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMYU&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMYU&documenttype=1&market=1447&investmenttype=1","38","54","53","76","33","","2020-12-31","0.030000","EUCA000504","2022-01-06"
"HK0000252160","FS0000D6WK","E Fund Selection Investment Series - E Fund (HK) China Equity Dividend Fund A HKD Inc","易方达(香港)中国股票股息基金A HKD Inc","HKD","HKD","0","1","11","1","-1.500000","0.730000","-0.254100","-0.254100","0.160200","0.220400","M$","1.380470","0.010040","4","","2015-11-16","10000.000000","10000.000000","E Fund Management (HK) Co., Ltd","易方达资产管理 (香港) 有限公司","","E Fund China Equity Dividend Fund seeks to achieve long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of companies which are incorporated in, have their area of primary activity in or are related to the growth of China’s economy and are expected to achieve high dividend returns.","","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW0&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW0&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW0&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW0&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW0&documenttype=1&market=1447&investmenttype=1","33","59","56","80","34","","2020-12-31","0.030000","EUCA000504","2022-01-06"
"HK0000264884","FSUSA08DY0","Value Partners Classic Fund C Units USD","惠理价值基金 -C Unit","USD","USD","0","1","11","1","-0.360000","0.920000","-0.150400","-0.177900","0.171600","0.201600","","1.759630","0.015070","3","1519787792.7300","2009-10-15","10000.000000","5000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to achieve consistent superior returns through an investment discipline that places emphasis on the fundamental value of potential investments, which the Manager believes are being traded at deep discounts to their intrinsic values. The Fund will concentrate on investing in the markets of the Asia Pacific region (particularly in Greater China region) but without fixed geographical, sectoral or industry weightings.","本基金旨在从基本因素分析具升值潜质的投资项目，挑选其市值相对其内在价值而言有重大折让的股票，从而达致持续理想回报。本基金将会集中投资亚太区股市（尤其大中华地区），但并无地域性、领域性或行业性比重限制。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F000005F03&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000005F03&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000005F03&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000005F03&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000005F03&documenttype=1&market=1447&investmenttype=1","58","74","58","48","49","","2020-12-31","0.020000","EUCA000500","2022-01-06"
