fundISINCode,distType,distKey,distValue,reportDate
"HK0000316452","100","13","0.786384","2021-06-30"
"HK0000316452","100","14","0.786384","2021-06-30"
"HK0000316452","100","15","0.151469","2021-06-30"
"HK0000316452","200","102","0.150130","2021-06-30"
"HK0000316452","200","103","0.164035","2021-06-30"
"HK0000316452","200","205","0.241232","2021-06-30"
"HK0000316452","200","206","0.220323","2021-06-30"
"HK0000316452","200","308","0.091199","2021-06-30"
"HK0000316452","200","311","0.070936","2021-06-30"
"HK0000320223","300","1","0.984834","2021-06-30"
"HK0000320223","300","7","0.015605","2021-06-30"
"HK0000320223","300","8","-0.000439","2021-06-30"
"HK0000320223","100","1","0.039441","2021-06-30"
"HK0000320223","100","12","0.032790","2021-06-30"
"HK0000320223","100","13","0.910981","2021-06-30"
"HK0000320223","100","14","0.910981","2021-06-30"
"HK0000320223","100","15","0.072231","2021-06-30"
"HK0000320223","200","101","0.019268","2021-06-30"
"HK0000320223","200","102","0.194412","2021-06-30"
"HK0000320223","200","103","0.024190","2021-06-30"
"HK0000320223","200","104","0.058327","2021-06-30"
"HK0000320223","200","205","0.041822","2021-06-30"
"HK0000320223","200","206","0.130064","2021-06-30"
"HK0000320223","200","308","0.205442","2021-06-30"
"HK0000320223","200","309","0.014549","2021-06-30"
"HK0000320223","200","310","0.067463","2021-06-30"
"HK0000320223","200","311","0.227675","2021-06-30"
"HK0000320264","300","1","0.984834","2021-06-30"
"HK0000320264","300","7","0.015605","2021-06-30"
"HK0000320264","300","8","-0.000439","2021-06-30"
"HK0000320264","100","1","0.039441","2021-06-30"
"HK0000320264","100","12","0.032790","2021-06-30"
"HK0000320264","100","13","0.910981","2021-06-30"
"HK0000320264","100","14","0.910981","2021-06-30"
"HK0000320264","100","15","0.072231","2021-06-30"
"HK0000320264","200","101","0.019268","2021-06-30"
"HK0000320264","200","102","0.194412","2021-06-30"
"HK0000320264","200","103","0.024190","2021-06-30"
"HK0000320264","200","104","0.058327","2021-06-30"
"HK0000320264","200","205","0.041822","2021-06-30"
"HK0000320264","200","206","0.130064","2021-06-30"
"HK0000320264","200","308","0.205442","2021-06-30"
"HK0000320264","200","309","0.014549","2021-06-30"
"HK0000320264","200","310","0.067463","2021-06-30"
"HK0000320264","200","311","0.227675","2021-06-30"
"HK0000323219","300","30","0.798478","2020-12-31"
"HK0000323219","300","50","0.023886","2020-12-31"
"HK0000323219","100","12","0.075944","2020-12-31"
"HK0000323219","100","13","0.573355","2020-12-31"
"HK0000323219","100","14","0.573355","2020-12-31"
"HK0000323219","100","15","0.075944","2020-12-31"
"HK0000349503","300","10","0.203322","2021-10-31"
"HK0000349503","300","30","0.770014","2021-10-31"
"HK0000349503","300","50","0.027091","2021-10-31"
"HK0000349503","100","1","0.004294","2021-10-31"
"HK0000349503","100","5","0.000010","2021-10-31"
"HK0000349503","100","6","0.000011","2021-10-31"
"HK0000349503","100","8","0.004693","2021-10-31"
"HK0000349503","100","9","0.000097","2021-10-31"
"HK0000349503","100","12","0.178007","2021-10-31"
"HK0000349503","100","13","0.738695","2021-10-31"
"HK0000349503","100","14","0.743388","2021-10-31"
"HK0000349503","100","15","0.182420","2021-10-31"
"HK0000349511","300","10","0.203322","2021-10-31"
"HK0000349511","300","30","0.770014","2021-10-31"
"HK0000349511","300","50","0.027091","2021-10-31"
"HK0000349511","100","1","0.004294","2021-10-31"
"HK0000349511","100","5","0.000010","2021-10-31"
"HK0000349511","100","6","0.000011","2021-10-31"
"HK0000349511","100","8","0.004693","2021-10-31"
"HK0000349511","100","9","0.000097","2021-10-31"
"HK0000349511","100","12","0.178007","2021-10-31"
"HK0000349511","100","13","0.738695","2021-10-31"
"HK0000349511","100","14","0.743388","2021-10-31"
"HK0000349511","100","15","0.182420","2021-10-31"
"HK0000349529","300","10","0.203322","2021-10-31"
"HK0000349529","300","30","0.770014","2021-10-31"
"HK0000349529","300","50","0.027091","2021-10-31"
"HK0000349529","100","1","0.004294","2021-10-31"
"HK0000349529","100","5","0.000010","2021-10-31"
"HK0000349529","100","6","0.000011","2021-10-31"
"HK0000349529","100","8","0.004693","2021-10-31"
"HK0000349529","100","9","0.000097","2021-10-31"
"HK0000349529","100","12","0.178007","2021-10-31"
"HK0000349529","100","13","0.738695","2021-10-31"
"HK0000349529","100","14","0.743388","2021-10-31"
"HK0000349529","100","15","0.182420","2021-10-31"
"HK0000349545","100","14","0.834212","2021-10-31"
"HK0000349545","100","15","0.096102","2021-10-31"
"HK0000349545","300","10","0.148353","2021-10-31"
"HK0000349545","300","30","0.792884","2021-10-31"
"HK0000349545","300","50","0.058619","2021-10-31"
"HK0000349545","100","1","0.004336","2021-10-31"
"HK0000349545","100","5","0.000008","2021-10-31"
"HK0000349545","100","6","0.000048","2021-10-31"
"HK0000349545","100","8","0.005732","2021-10-31"
"HK0000349545","100","9","0.000073","2021-10-31"
"HK0000349545","100","11","0.004706","2021-10-31"
"HK0000349545","100","12","0.086933","2021-10-31"
"HK0000349545","100","13","0.828481","2021-10-31"
"HK0000349552","300","10","0.148353","2021-10-31"
"HK0000349552","300","30","0.792884","2021-10-31"
"HK0000349552","300","50","0.058619","2021-10-31"
"HK0000349552","100","1","0.004336","2021-10-31"
"HK0000349552","100","5","0.000008","2021-10-31"
"HK0000349552","100","6","0.000048","2021-10-31"
"HK0000349552","100","8","0.005732","2021-10-31"
"HK0000349552","100","9","0.000073","2021-10-31"
"HK0000349552","100","11","0.004706","2021-10-31"
"HK0000349552","100","12","0.086933","2021-10-31"
"HK0000349552","100","13","0.828481","2021-10-31"
"HK0000349552","100","14","0.834212","2021-10-31"
"HK0000349552","100","15","0.096102","2021-10-31"
"HK0000349560","300","10","0.148353","2021-10-31"
"HK0000349560","300","30","0.792884","2021-10-31"
"HK0000349560","300","50","0.058619","2021-10-31"
"HK0000349560","100","1","0.004336","2021-10-31"
"HK0000349560","100","5","0.000008","2021-10-31"
"HK0000349560","100","6","0.000048","2021-10-31"
"HK0000349560","100","8","0.005732","2021-10-31"
"HK0000349560","100","9","0.000073","2021-10-31"
"HK0000349560","100","11","0.004706","2021-10-31"
"HK0000349560","100","12","0.086933","2021-10-31"
"HK0000349560","100","13","0.828481","2021-10-31"
"HK0000349560","100","14","0.834212","2021-10-31"
"HK0000349560","100","15","0.096102","2021-10-31"
"HK0000349578","300","10","0.148353","2021-10-31"
"HK0000349578","300","30","0.792884","2021-10-31"
"HK0000349578","300","50","0.058619","2021-10-31"
"HK0000349578","100","1","0.004336","2021-10-31"
"HK0000349578","100","5","0.000008","2021-10-31"
"HK0000349578","100","6","0.000048","2021-10-31"
"HK0000349578","100","8","0.005732","2021-10-31"
"HK0000349578","100","9","0.000073","2021-10-31"
"HK0000349578","100","11","0.004706","2021-10-31"
"HK0000349578","100","12","0.086933","2021-10-31"
"HK0000349578","100","13","0.828481","2021-10-31"
"HK0000349578","100","14","0.834212","2021-10-31"
"HK0000349578","100","15","0.096102","2021-10-31"
"HK0000352945","300","1","0.923735","2021-11-30"
"HK0000352945","300","3","0.022689","2021-11-30"
"HK0000352945","300","7","0.053576","2021-11-30"
"HK0000352945","100","12","0.090276","2021-11-30"
"HK0000352945","100","13","0.830766","2021-11-30"
"HK0000352945","100","14","0.830766","2021-11-30"
"HK0000352945","100","15","0.090276","2021-11-30"
"HK0000352945","200","102","0.108575","2021-11-30"
"HK0000352945","200","103","0.051431","2021-11-30"
"HK0000352945","200","104","0.264502","2021-11-30"
"HK0000352945","200","206","0.146674","2021-11-30"
"HK0000352945","200","308","0.098566","2021-11-30"
"HK0000352945","200","310","0.112702","2021-11-30"
"HK0000352945","200","311","0.138592","2021-11-30"
"HK0000352960","300","1","0.923735","2021-11-30"
"HK0000352960","300","3","0.022689","2021-11-30"
"HK0000352960","300","7","0.053576","2021-11-30"
"HK0000352960","100","12","0.090276","2021-11-30"
"HK0000352960","100","13","0.830766","2021-11-30"
"HK0000352960","100","14","0.830766","2021-11-30"
"HK0000352960","100","15","0.090276","2021-11-30"
"HK0000352960","200","102","0.108575","2021-11-30"
"HK0000352960","200","103","0.051431","2021-11-30"
"HK0000352960","200","104","0.264502","2021-11-30"
"HK0000352960","200","206","0.146674","2021-11-30"
"HK0000352960","200","308","0.098566","2021-11-30"
"HK0000352960","200","310","0.112702","2021-11-30"
"HK0000352960","200","311","0.138592","2021-11-30"
"HK0000360880","300","1","0.963150","2021-09-30"
"HK0000360880","300","7","0.036850","2021-09-30"
"HK0000360880","100","12","0.251622","2021-09-30"
"HK0000360880","100","13","0.711528","2021-09-30"
"HK0000360880","100","14","0.711528","2021-09-30"
"HK0000360880","100","15","0.251622","2021-09-30"
"HK0000360880","200","101","0.018546","2021-09-30"
"HK0000360880","200","102","0.175137","2021-09-30"
"HK0000360880","200","103","0.155303","2021-09-30"
"HK0000360880","200","104","0.009382","2021-09-30"
"HK0000360880","200","205","0.125906","2021-09-30"
"HK0000360880","200","206","0.085535","2021-09-30"
"HK0000360880","200","207","0.023433","2021-09-30"
"HK0000360880","200","308","0.056824","2021-09-30"
"HK0000360880","200","310","0.062636","2021-09-30"
"HK0000360880","200","311","0.250448","2021-09-30"
"HK0000360898","300","1","0.963150","2021-09-30"
"HK0000360898","300","7","0.036850","2021-09-30"
"HK0000360898","100","12","0.251622","2021-09-30"
"HK0000360898","100","13","0.711528","2021-09-30"
"HK0000360898","100","14","0.711528","2021-09-30"
"HK0000360898","100","15","0.251622","2021-09-30"
"HK0000360898","200","101","0.018546","2021-09-30"
"HK0000360898","200","102","0.175137","2021-09-30"
"HK0000360898","200","103","0.155303","2021-09-30"
"HK0000360898","200","104","0.009382","2021-09-30"
"HK0000360898","200","205","0.125906","2021-09-30"
"HK0000360898","200","206","0.085535","2021-09-30"
"HK0000360898","200","207","0.023433","2021-09-30"
"HK0000360898","200","308","0.056824","2021-09-30"
"HK0000360898","200","310","0.062636","2021-09-30"
"HK0000360898","200","311","0.250448","2021-09-30"
"HK0000365384","300","30","0.003709","2021-06-30"
"HK0000365384","300","50","0.996240","2021-06-30"
"HK0000369188","300","10","0.035955","2021-06-30"
"HK0000369188","300","30","0.549559","2021-06-30"
"HK0000369188","300","50","0.387154","2021-06-30"
"HK0000369188","300","60","0.002823","2021-06-30"
"HK0000369188","100","1","0.077941","2021-06-30"
"HK0000369188","100","10","0.019214","2021-06-30"
"HK0000369188","100","11","0.009589","2021-06-30"
"HK0000369188","100","12","0.045679","2021-06-30"
"HK0000369188","100","13","0.362357","2021-06-30"
"HK0000369188","100","14","0.362357","2021-06-30"
"HK0000369188","100","15","0.152423","2021-06-30"
"HK0000369196","300","10","0.035955","2021-06-30"
"HK0000369196","300","30","0.549559","2021-06-30"
"HK0000369196","300","50","0.387154","2021-06-30"
"HK0000369196","300","60","0.002823","2021-06-30"
"HK0000369196","100","1","0.077941","2021-06-30"
"HK0000369196","100","10","0.019214","2021-06-30"
"HK0000369196","100","11","0.009589","2021-06-30"
"HK0000369196","100","12","0.045679","2021-06-30"
"HK0000369196","100","13","0.362357","2021-06-30"
"HK0000369196","100","14","0.362357","2021-06-30"
"HK0000369196","100","15","0.152423","2021-06-30"
"HK0000369725","300","1","0.988996","2021-11-30"
"HK0000369725","300","7","0.011004","2021-11-30"
"HK0000369725","100","4","0.008894","2021-11-30"
"HK0000369725","100","12","0.411451","2021-11-30"
"HK0000369725","100","13","0.568652","2021-11-30"
"HK0000369725","100","14","0.568652","2021-11-30"
"HK0000369725","100","15","0.420345","2021-11-30"
"HK0000369725","200","102","0.164662","2021-11-30"
"HK0000369725","200","103","0.270420","2021-11-30"
"HK0000369725","200","104","0.009227","2021-11-30"
"HK0000369725","200","205","0.043177","2021-11-30"
"HK0000369725","200","206","0.045582","2021-11-30"
"HK0000369725","200","308","0.138789","2021-11-30"
"HK0000369725","200","310","0.041878","2021-11-30"
"HK0000369725","200","311","0.275262","2021-11-30"
"HK0000383858","300","1","0.918695","2021-06-30"
"HK0000383858","300","8","0.081305","2021-06-30"
"HK0000383858","100","12","0.116241","2021-06-30"
"HK0000383858","100","13","0.802455","2021-06-30"
"HK0000383858","100","14","0.802455","2021-06-30"
"HK0000383858","100","15","0.116241","2021-06-30"
"HK0000383858","200","102","0.282888","2021-06-30"
"HK0000383858","200","104","0.068181","2021-06-30"
"HK0000383858","200","205","0.147271","2021-06-30"
"HK0000383858","200","206","0.058039","2021-06-30"
"HK0000383858","200","308","0.150769","2021-06-30"
"HK0000383858","200","310","0.038660","2021-06-30"
"HK0000383858","200","311","0.172887","2021-06-30"
"HK0000384526","300","10","0.104297","2020-06-30"
"HK0000384526","300","30","0.581048","2020-06-30"
"HK0000384526","300","50","0.087088","2020-06-30"
"HK0000384526","300","60","0.001156","2020-06-30"
"HK0000384526","100","1","0.012172","2020-06-30"
"HK0000384526","100","3","0.043206","2020-06-30"
"HK0000384526","100","7","0.005492","2020-06-30"
"HK0000384526","100","8","0.031167","2020-06-30"
"HK0000384526","100","9","0.004125","2020-06-30"
"HK0000384526","100","12","0.030145","2020-06-30"
"HK0000384526","100","13","0.329648","2020-06-30"
"HK0000384526","100","14","0.412180","2020-06-30"
"HK0000384526","100","15","0.043775","2020-06-30"
"HK0000384534","300","10","0.104297","2020-06-30"
"HK0000384534","300","30","0.581048","2020-06-30"
"HK0000384534","300","50","0.087088","2020-06-30"
"HK0000384534","300","60","0.001156","2020-06-30"
"HK0000384534","100","1","0.012172","2020-06-30"
"HK0000384534","100","3","0.043206","2020-06-30"
"HK0000384534","100","7","0.005492","2020-06-30"
"HK0000384534","100","8","0.031167","2020-06-30"
"HK0000384534","100","9","0.004125","2020-06-30"
"HK0000384534","100","12","0.030145","2020-06-30"
"HK0000384534","100","13","0.329648","2020-06-30"
"HK0000384534","100","14","0.412180","2020-06-30"
"HK0000384534","100","15","0.043775","2020-06-30"
"HK0000414901","300","10","0.091585","2021-06-30"
"HK0000414901","300","30","0.784680","2021-06-30"
"HK0000414901","300","50","0.007204","2021-06-30"
"HK0000414901","100","3","0.018534","2021-06-30"
"HK0000414901","100","8","0.019285","2021-06-30"
"HK0000414901","100","9","0.007282","2021-06-30"
"HK0000414901","100","12","0.040127","2021-06-30"
"HK0000414901","100","13","0.451870","2021-06-30"
"HK0000414901","100","14","0.496970","2021-06-30"
"HK0000414901","100","15","0.040127","2021-06-30"
"HK0000414935","300","10","0.091585","2021-06-30"
"HK0000414935","300","30","0.784680","2021-06-30"
"HK0000414935","300","50","0.007204","2021-06-30"
"HK0000414935","100","3","0.018534","2021-06-30"
"HK0000414935","100","8","0.019285","2021-06-30"
"HK0000414935","100","9","0.007282","2021-06-30"
"HK0000414935","100","12","0.040127","2021-06-30"
"HK0000414935","100","13","0.451870","2021-06-30"
"HK0000414935","100","14","0.496970","2021-06-30"
"HK0000414935","100","15","0.040127","2021-06-30"
"HK0000416062","300","1","0.977452","2021-11-30"
"HK0000416062","300","7","0.022548","2021-11-30"
"HK0000416062","100","10","0.216349","2021-11-30"
"HK0000416062","100","11","0.047069","2021-11-30"
"HK0000416062","100","12","0.268909","2021-11-30"
"HK0000416062","100","13","0.445126","2021-11-30"
"HK0000416062","100","14","0.445126","2021-11-30"
"HK0000416062","100","15","0.532326","2021-11-30"
"HK0000416062","200","102","0.101777","2021-11-30"
"HK0000416062","200","206","0.064386","2021-11-30"
"HK0000416062","200","308","0.189862","2021-11-30"
"HK0000416062","200","309","0.025091","2021-11-30"
"HK0000416062","200","310","0.068541","2021-11-30"
"HK0000416062","200","311","0.527796","2021-11-30"
"HK0000426384","300","30","0.108309","2022-01-03"
"HK0000426384","300","50","0.870559","2022-01-03"
"HK0000426384","100","12","0.052803","2022-01-03"
"HK0000426384","100","13","0.055505","2022-01-03"
"HK0000426384","100","14","0.055505","2022-01-03"
"HK0000426384","100","15","0.052803","2022-01-03"
"HK0000439601","300","10","0.031316","2021-11-30"
"HK0000439601","300","30","0.565897","2021-11-30"
"HK0000439601","300","50","0.297579","2021-11-30"
"HK0000439601","100","1","0.063020","2021-11-30"
"HK0000439601","100","3","0.014359","2021-11-30"
"HK0000439601","100","4","0.009002","2021-11-30"
"HK0000439601","100","5","0.010385","2021-11-30"
"HK0000439601","100","6","0.002129","2021-11-30"
"HK0000439601","100","7","0.010358","2021-11-30"
"HK0000439601","100","9","0.010775","2021-11-30"
"HK0000439601","100","10","0.030793","2021-11-30"
"HK0000439601","100","11","0.031081","2021-11-30"
"HK0000439601","100","12","0.107966","2021-11-30"
"HK0000439601","100","13","0.361226","2021-11-30"
"HK0000439601","100","14","0.389553","2021-11-30"
"HK0000439601","100","15","0.264619","2021-11-30"
"HK0000439627","300","10","0.031316","2021-11-30"
"HK0000439627","300","30","0.565897","2021-11-30"
"HK0000439627","300","50","0.297579","2021-11-30"
"HK0000439627","100","1","0.063020","2021-11-30"
"HK0000439627","100","3","0.014359","2021-11-30"
"HK0000439627","100","4","0.009002","2021-11-30"
"HK0000439627","100","5","0.010385","2021-11-30"
"HK0000439627","100","6","0.002129","2021-11-30"
"HK0000439627","100","7","0.010358","2021-11-30"
"HK0000439627","100","9","0.010775","2021-11-30"
"HK0000439627","100","10","0.030793","2021-11-30"
"HK0000439627","100","11","0.031081","2021-11-30"
"HK0000439627","100","12","0.107966","2021-11-30"
"HK0000439627","100","13","0.361226","2021-11-30"
"HK0000439627","100","14","0.389553","2021-11-30"
"HK0000439627","100","15","0.264619","2021-11-30"
"HK0000464252","300","50","0.999957","2021-06-30"
"HK0000467222","300","10","0.099029","2021-06-30"
"HK0000467222","300","30","0.768824","2021-06-30"
"HK0000467222","300","50","0.084345","2021-06-30"
"HK0000467222","300","60","0.000347","2021-06-30"
"HK0000467263","300","10","0.099029","2021-06-30"
"HK0000467263","300","30","0.768824","2021-06-30"
"HK0000467263","300","50","0.084345","2021-06-30"
"HK0000467263","300","60","0.000347","2021-06-30"
"HK0000473311","300","10","0.061086","2022-01-03"
"HK0000473311","300","50","0.890046","2022-01-03"
"HK0000489945","300","30","0.029076","2020-08-31"
"HK0000489945","300","50","0.970925","2020-08-31"
"HK0000489945","100","13","0.029076","2020-08-31"
"HK0000489945","100","14","0.029076","2020-08-31"
"HK0000500386","300","8","-0.000046","2021-06-30"
"HK0000500386","100","12","0.092677","2021-06-30"
"HK0000500386","100","13","0.816568","2021-06-30"
"HK0000500386","100","14","0.816568","2021-06-30"
"HK0000500386","100","15","0.092677","2021-06-30"
"HK0000500386","200","102","0.264420","2021-06-30"
"HK0000500386","200","103","0.039482","2021-06-30"
"HK0000500386","200","104","0.010444","2021-06-30"
"HK0000500386","200","205","0.124009","2021-06-30"
"HK0000500386","200","206","0.152915","2021-06-30"
"HK0000500386","200","207","0.044171","2021-06-30"
"HK0000500386","200","308","0.101291","2021-06-30"
"HK0000500386","200","309","0.059375","2021-06-30"
"HK0000500386","200","310","0.067504","2021-06-30"
"HK0000500386","200","311","0.045636","2021-06-30"
"HK0000500386","300","1","0.909245","2021-06-30"
"HK0000500386","300","7","0.090801","2021-06-30"
"HK0000554565","300","1","0.505108","2021-06-30"
"HK0000554565","300","3","0.393047","2021-06-30"
"HK0000554565","300","6","0.001245","2021-06-30"
"HK0000554565","300","7","0.006751","2021-06-30"
"HK0000554565","300","8","0.093849","2021-06-30"
"HK0000554565","100","1","0.015697","2021-06-30"
"HK0000554565","100","4","0.003843","2021-06-30"
"HK0000554565","100","10","0.032723","2021-06-30"
"HK0000554565","100","11","0.023287","2021-06-30"
"HK0000554565","100","12","0.169127","2021-06-30"
"HK0000554565","100","13","0.248366","2021-06-30"
"HK0000554565","100","14","0.248366","2021-06-30"
"HK0000554565","100","15","0.244676","2021-06-30"
"HK0000554565","200","102","0.054855","2021-06-30"
"HK0000554565","200","103","0.094321","2021-06-30"
"HK0000554565","200","104","0.010071","2021-06-30"
"HK0000554565","200","205","0.090039","2021-06-30"
"HK0000554565","200","206","0.045817","2021-06-30"
"HK0000554565","200","207","0.011833","2021-06-30"
"HK0000554565","200","308","0.041028","2021-06-30"
"HK0000554565","200","310","0.030078","2021-06-30"
"HK0000554565","200","311","0.115002","2021-06-30"
"HK0000616265","300","10","0.124485","2021-11-30"
"HK0000616265","300","30","0.767467","2021-11-30"
"HK0000616265","300","50","0.108047","2021-11-30"
"HK0000616265","100","1","0.065571","2021-11-30"
"HK0000616265","100","4","0.044380","2021-11-30"
"HK0000616265","100","5","0.032500","2021-11-30"
"HK0000616265","100","7","0.018618","2021-11-30"
"HK0000616265","100","11","0.019799","2021-11-30"
"HK0000616265","100","12","0.208535","2021-11-30"
"HK0000616265","100","13","0.375943","2021-11-30"
"HK0000616265","100","14","0.394561","2021-11-30"
"HK0000616265","100","15","0.389812","2021-11-30"
"HK0000672128","300","10","0.089189","2021-06-30"
"HK0000672128","300","30","0.800815","2021-06-30"
"HK0000672128","300","50","-0.035510","2021-06-30"
"HK0000672128","300","60","0.019511","2021-06-30"
"HK0000672136","300","10","0.089189","2021-06-30"
"HK0000672136","300","30","0.800815","2021-06-30"
"HK0000672136","300","50","-0.035510","2021-06-30"
"HK0000672136","300","60","0.019511","2021-06-30"
"IE0000829568","300","10","0.969274","2021-09-30"
"IE0000829568","300","40","0.008302","2021-09-30"
"IE0000829568","300","50","0.022344","2021-09-30"
"IE0000829568","300","60","0.000080","2021-09-30"
"IE0000829568","100","1","0.185231","2021-09-30"
"IE0000829568","100","2","0.018631","2021-09-30"
"IE0000829568","100","3","0.040582","2021-09-30"
"IE0000829568","100","4","0.037579","2021-09-30"
"IE0000829568","100","5","0.397552","2021-09-30"
"IE0000829568","100","6","0.024679","2021-09-30"
"IE0000829568","100","7","0.019776","2021-09-30"
"IE0000829568","100","9","0.008423","2021-09-30"
"IE0000829568","100","10","0.112969","2021-09-30"
"IE0000829568","100","11","0.103536","2021-09-30"
"IE0000829568","100","12","0.011037","2021-09-30"
"IE0000829568","100","13","0.017581","2021-09-30"
"IE0000829568","100","14","0.077939","2021-09-30"
"IE0000829568","100","15","0.899638","2021-09-30"
"IE0000830129","300","1","1.011605","2021-09-30"
"IE0000830129","300","7","-0.011605","2021-09-30"
"IE0000830129","100","12","0.492704","2021-09-30"
"IE0000830129","100","13","0.480832","2021-09-30"
"IE0000830129","100","14","0.480832","2021-09-30"
"IE0000830129","100","15","0.492704","2021-09-30"
"IE0000830129","200","101","0.078764","2021-09-30"
"IE0000830129","200","102","0.122839","2021-09-30"
"IE0000830129","200","103","0.097386","2021-09-30"
"IE0000830129","200","205","0.032372","2021-09-30"
"IE0000830129","200","206","0.059910","2021-09-30"
"IE0000830129","200","207","0.011418","2021-09-30"
"IE0000830129","200","308","0.158055","2021-09-30"
"IE0000830129","200","309","0.037313","2021-09-30"
"IE0000830129","200","310","0.087382","2021-09-30"
"IE0000830129","200","311","0.288096","2021-09-30"
"IE0008368742","300","1","0.986552","2021-11-30"
"IE0008368742","300","7","0.013448","2021-11-30"
"IE0008368742","100","5","0.006586","2021-11-30"
"IE0008368742","100","12","0.135579","2021-11-30"
"IE0008368742","100","13","0.844387","2021-11-30"
"IE0008368742","100","14","0.844387","2021-11-30"
"IE0008368742","100","15","0.142165","2021-11-30"
"IE0008368742","200","102","0.227736","2021-11-30"
"IE0008368742","200","103","0.093107","2021-11-30"
"IE0008368742","200","104","0.053543","2021-11-30"
"IE0008368742","200","205","0.084475","2021-11-30"
"IE0008368742","200","206","0.124929","2021-11-30"
"IE0008368742","200","207","0.038147","2021-11-30"
"IE0008368742","200","308","0.075875","2021-11-30"
"IE0008368742","200","310","0.202383","2021-11-30"
"IE0008368742","200","311","0.086359","2021-11-30"
"IE0008369823","300","1","0.974817","2021-11-30"
"IE0008369823","300","7","0.025183","2021-11-30"
"IE0008369823","100","1","0.013379","2021-11-30"
"IE0008369823","100","4","0.025567","2021-11-30"
"IE0008369823","100","12","0.309446","2021-11-30"
"IE0008369823","100","13","0.626425","2021-11-30"
"IE0008369823","100","14","0.626425","2021-11-30"
"IE0008369823","100","15","0.348392","2021-11-30"
"IE0008369823","200","101","0.007887","2021-11-30"
"IE0008369823","200","102","0.197501","2021-11-30"
"IE0008369823","200","103","0.177150","2021-11-30"
"IE0008369823","200","104","0.080268","2021-11-30"
"IE0008369823","200","205","0.114182","2021-11-30"
"IE0008369823","200","206","0.057494","2021-11-30"
"IE0008369823","200","207","0.052458","2021-11-30"
"IE0008369823","200","308","0.075323","2021-11-30"
"IE0008369823","200","310","0.177634","2021-11-30"
"IE0008369823","200","311","0.034921","2021-11-30"
"IE00B0MD9M11","300","10","0.469360","2021-09-30"
"IE00B0MD9M11","300","20","0.001896","2021-09-30"
"IE00B0MD9M11","300","30","0.293006","2021-09-30"
"IE00B0MD9M11","300","40","0.363591","2021-09-30"
"IE00B0MD9M11","300","50","-0.154281","2021-09-30"
"IE00B0MD9M11","300","60","0.029319","2021-09-30"
"IE00B0MD9M11","100","1","0.356946","2021-09-30"
"IE00B0MD9M11","100","2","0.052909","2021-09-30"
"IE00B0MD9M11","100","3","0.015025","2021-09-30"
"IE00B0MD9M11","100","4","0.179292","2021-09-30"
"IE00B0MD9M11","100","5","0.012438","2021-09-30"
"IE00B0MD9M11","100","6","0.069901","2021-09-30"
"IE00B0MD9M11","100","7","0.012631","2021-09-30"
"IE00B0MD9M11","100","8","0.002051","2021-09-30"
"IE00B0MD9M11","100","9","0.080833","2021-09-30"
"IE00B0MD9M11","100","10","0.129025","2021-09-30"
"IE00B0MD9M11","100","11","0.006175","2021-09-30"
"IE00B0MD9M11","100","12","0.006072","2021-09-30"
"IE00B0MD9M11","100","13","0.098926","2021-09-30"
"IE00B0MD9M11","100","14","0.134240","2021-09-30"
"IE00B0MD9M11","100","15","0.889972","2021-09-30"
"IE00B0MD9S72","300","10","0.807275","2021-09-30"
"IE00B0MD9S72","300","20","0.000081","2021-09-30"
"IE00B0MD9S72","300","30","0.254102","2021-09-30"
"IE00B0MD9S72","300","40","0.019278","2021-09-30"
"IE00B0MD9S72","300","50","-0.190106","2021-09-30"
"IE00B0MD9S72","300","60","0.107236","2021-09-30"
"IE00B0MD9S72","100","1","0.229529","2021-09-30"
"IE00B0MD9S72","100","2","0.000196","2021-09-30"
"IE00B0MD9S72","100","3","0.325180","2021-09-30"
"IE00B0MD9S72","100","4","0.002620","2021-09-30"
"IE00B0MD9S72","100","5","-0.058246","2021-09-30"
"IE00B0MD9S72","100","6","0.002065","2021-09-30"
"IE00B0MD9S72","100","7","0.133941","2021-09-30"
"IE00B0MD9S72","100","8","0.199392","2021-09-30"
"IE00B0MD9S72","100","9","0.149337","2021-09-30"
"IE00B0MD9S72","100","10","0.000908","2021-09-30"
"IE00B0MD9S72","100","11","0.000074","2021-09-30"
"IE00B0MD9S72","100","12","0.017157","2021-09-30"
"IE00B0MD9S72","100","13","0.193669","2021-09-30"
"IE00B0MD9S72","100","14","0.930796","2021-09-30"
"IE00B0MD9S72","100","15","0.269055","2021-09-30"
"IE00B11XYX59","300","10","0.807275","2021-09-30"
"IE00B11XYX59","300","20","0.000081","2021-09-30"
"IE00B11XYX59","300","30","0.254102","2021-09-30"
"IE00B11XYX59","300","40","0.019278","2021-09-30"
"IE00B11XYX59","300","50","-0.190106","2021-09-30"
"IE00B11XYX59","300","60","0.107236","2021-09-30"
"IE00B11XYX59","100","1","0.229529","2021-09-30"
"IE00B11XYX59","100","2","0.000196","2021-09-30"
"IE00B11XYX59","100","3","0.325180","2021-09-30"
"IE00B11XYX59","100","4","0.002620","2021-09-30"
"IE00B11XYX59","100","5","-0.058246","2021-09-30"
"IE00B11XYX59","100","6","0.002065","2021-09-30"
"IE00B11XYX59","100","7","0.133941","2021-09-30"
"IE00B11XYX59","100","8","0.199392","2021-09-30"
"IE00B11XYX59","100","9","0.149337","2021-09-30"
"IE00B11XYX59","100","10","0.000908","2021-09-30"
