fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"LU0082616367","","USD","Advanced Micro Devices Inc","4.440640","2021-10-31"
"LU0082616367","","USD","Alphabet Inc Class C","4.300770","2021-10-31"
"LU0082616367","","USD","Synopsys Inc","3.053280","2021-10-31"
"LU0082616367","","USD","NVIDIA Corp","2.806290","2021-10-31"
"LU0082616367","","USD","Meta Platforms Inc Class A","2.773560","2021-10-31"
"LU0082616367","","USD","Lam Research Corp","2.328850","2021-10-31"
"LU0082616367","","USD","Apple Inc","2.281220","2021-10-31"
"LU0082616367","","USD","Enphase Energy Inc","2.230810","2021-10-31"
"LU0082616367","","USD","MongoDB Inc Class A","2.226570","2021-10-31"
"LU0089639750","","USD","Amazon.com Inc","7.152660","2021-10-31"
"LU0089639750","","USD","Microsoft Corp","6.684020","2021-10-31"
"LU0089639750","","USD","Mastercard Inc Class A","4.586430","2021-10-31"
"LU0089639750","","USD","Uber Technologies Inc","4.482390","2021-10-31"
"LU0089639750","","USD","Sea Ltd ADR","4.147340","2021-10-31"
"LU0089639750","","USD","ServiceNow Inc","4.060170","2021-10-31"
"LU0089639750","","USD","Generac Holdings Inc","3.589580","2021-10-31"
"LU0089639750","","USD","Meta Platforms Inc Class A","3.577650","2021-10-31"
"LU0089639750","","USD","NVIDIA Corp","3.224970","2021-10-31"
"LU0089639750","AU000000IEL5","AUD","IDP Education Ltd","3.132460","2021-10-31"
"LU0093502762","NL0010273215","EUR","ASML Holding NV","9.838930","2021-08-31"
"LU0093502762","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","5.836210","2021-08-31"
"LU0093502762","FR0000121972","EUR","Schneider Electric SE","4.452620","2021-08-31"
"LU0093502762","DE0007236101","EUR","Siemens AG","4.110720","2021-08-31"
"LU0093502762","FR0000131104","EUR","BNP Paribas Act. Cat.A","3.856910","2021-08-31"
"LU0093502762","DK0060079531","DKK","DSV Panalpina A/S","3.190690","2021-08-31"
"LU0093502762","NL0010801007","EUR","IMCD NV","2.902750","2021-08-31"
"LU0093502762","FR0000051807","EUR","Teleperformance SE","2.732070","2021-08-31"
"LU0093502762","DE0006599905","EUR","Merck KGaA","2.701520","2021-08-31"
"LU0093502762","FR0000121485","EUR","Kering SA","2.553260","2021-08-31"
"LU0093503497","","USD","Microsoft Corp","3.088620","2021-10-31"
"LU0093503497","IE00BYVJRR92","USD","iShares MSCI USA SRI ETF USD Acc","2.379250","2021-10-31"
"LU0093503497","","USD","United States Treasury Notes 1.5%","2.094860","2021-10-31"
"LU0093503497","","USD","United States Treasury Notes 0.12%","1.810030","2021-10-31"
"LU0093503497","GB00BJP5HK17","GBP","Home REIT Ord","1.393840","2021-10-31"
"LU0093503497","GB00B8SC6K54","GBP","Greencoat UK Wind","1.333970","2021-10-31"
"LU0093503497","","USD","United States Treasury Notes 0.12%","1.327800","2021-10-31"
"LU0093503497","IE00BF2NR112","EUR","Greencoat Renewables","1.314270","2021-10-31"
"LU0093503497","GB00BGHVZM47","GBP","SDCL Energy Efficiency Income Ord","1.292860","2021-10-31"
"LU0093503497","IT0005383309","EUR","Italy (Republic Of) 1.35%","1.276450","2021-10-31"
"LU0104030142","DE0007164600","EUR","SAP SE","9.004230","2021-10-31"
"LU0104030142","NL0012969182","EUR","Adyen NV","8.558580","2021-10-31"
"LU0104030142","NL0010273215","EUR","ASML Holding NV","8.475100","2021-10-31"
"LU0104030142","FR0000125338","EUR","Capgemini SE","6.087930","2021-10-31"
"LU0104030142","FI0009000681","EUR","Nokia Oyj","5.375400","2021-10-31"
"LU0104030142","NL0000334118","EUR","ASM International NV","4.966950","2021-10-31"
"LU0104030142","DE0006231004","EUR","Infineon Technologies AG","4.829310","2021-10-31"
"LU0104030142","LU0836346931","EUR","JPM EUR lqdty LVNAV X (flex dist.)","3.044090","2021-10-31"
"LU0104030142","ES0109067019","EUR","Amadeus IT Group SA A","3.034270","2021-10-31"
"LU0104030142","CH0025751329","CHF","Logitech International SA","3.024810","2021-10-31"
"LU0119062650","CH0038863350","CHF","Nestle SA","4.473630","2021-10-31"
"LU0119062650","LU0836346931","EUR","JPM EUR lqdty LVNAV X (flex dist.)","3.751360","2021-10-31"
"LU0119062650","CH0012032048","CHF","Roche Holding AG","3.690580","2021-10-31"
"LU0119062650","DK0060534915","DKK","Novo Nordisk A/S Class B","2.925840","2021-10-31"
"LU0119062650","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","2.703170","2021-10-31"
"LU0119062650","GB0007980591","GBP","BP PLC","2.343460","2021-10-31"
"LU0119062650","NL0011794037","EUR","Koninklijke Ahold Delhaize NV","2.316920","2021-10-31"
"LU0119062650","DE0008404005","EUR","Allianz SE","2.107440","2021-10-31"
"LU0119062650","NL0000334118","EUR","ASM International NV","1.899560","2021-10-31"
"LU0119062650","FR0000131104","EUR","BNP Paribas Act. Cat.A","1.838870","2021-10-31"
"LU0122379950","","USD","UnitedHealth Group Inc","6.312840","2021-10-31"
"LU0122379950","","USD","Abbott Laboratories","5.519290","2021-10-31"
"LU0122379950","","USD","Thermo Fisher Scientific Inc","5.477670","2021-10-31"
"LU0122379950","","USD","Pfizer Inc","5.161610","2021-10-31"
"LU0122379950","","USD","Johnson & Johnson","4.531150","2021-10-31"
"LU0122379950","CH0012032048","CHF","Roche Holding AG","3.839970","2021-10-31"
"LU0122379950","IE00B50QMP13","USD","BlackRock ICS USD Liquidity Agency Inc","3.717800","2021-10-31"
"LU0122379950","GB0009895292","GBP","AstraZeneca PLC","3.211830","2021-10-31"
"LU0122379950","FR0000120578","EUR","Sanofi SA","3.026470","2021-10-31"
"LU0122379950","","USD","Merck & Co Inc","2.589390","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.25%","5.713460","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.38%","3.873540","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.38%","3.762890","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.25%","3.660740","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.12%","3.544560","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.62%","3.015460","2021-10-31"
"LU0154237225","","USD","United States Treasury Notes 0.12%","2.149460","2021-10-31"
"LU0154237225","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","1.942580","2021-10-31"
"LU0154237225","IE00BCRY6003","USD","iShares $ Short Dur HY CorpBd ETF $ Dist","1.745310","2021-10-31"
"LU0154237225","","USD","United States Treasury Bonds 1.75%","1.214090","2021-10-31"
"LU0210528500","","USD","Microsoft Corp","6.079890","2021-10-31"
"LU0210528500","","USD","Alphabet Inc Class C","5.329790","2021-10-31"
"LU0210528500","","USD","Apple Inc","5.017600","2021-10-31"
"LU0210528500","","USD","Amazon.com Inc","3.509260","2021-10-31"
"LU0210528500","","USD","Loews Corp","3.409600","2021-10-31"
"LU0210528500","","USD","Berkshire Hathaway Inc Class B","3.206130","2021-10-31"
"LU0210528500","","USD","Bank of America Corp","3.163460","2021-10-31"
"LU0210528500","","USD","AbbVie Inc","3.133740","2021-10-31"
"LU0210528500","","USD","Weyerhaeuser Co","3.095160","2021-10-31"
"LU0210528500","","USD","AutoZone Inc","3.091710","2021-10-31"
"LU0210529656","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","6.325340","2021-10-31"
"LU0210529656","","USD","Sea Ltd ADR","4.136600","2021-10-31"
"LU0210529656","","USD","EPAM Systems Inc","3.961690","2021-10-31"
"LU0210529656","KR7005930003","KRW","Samsung Electronics Co Ltd","3.696280","2021-10-31"
"LU0210529656","","HKD","Tencent Holdings Ltd","3.544200","2021-10-31"
"LU0210529656","INE001A01036","INR","Housing Development Finance Corp Ltd","3.126110","2021-10-31"
"LU0210529656","","HKD","Meituan","3.010130","2021-10-31"
"LU0210529656","HK0669013440","HKD","Techtronic Industries Co Ltd","2.706720","2021-10-31"
"LU0210529656","","USD","MercadoLibre Inc","2.532200","2021-10-31"
"LU0210529656","","","Wuxi Biologics Cayman Inc Common Stock Usd 0.00001","2.296870","2021-10-31"
"LU0210532015","DE0007164600","EUR","SAP SE","9.004230","2021-10-31"
"LU0210532015","NL0012969182","EUR","Adyen NV","8.558580","2021-10-31"
"LU0210532015","NL0010273215","EUR","ASML Holding NV","8.475100","2021-10-31"
"LU0210532015","FR0000125338","EUR","Capgemini SE","6.087930","2021-10-31"
"LU0210532015","FI0009000681","EUR","Nokia Oyj","5.375400","2021-10-31"
"LU0210532015","NL0000334118","EUR","ASM International NV","4.966950","2021-10-31"
"LU0210532015","DE0006231004","EUR","Infineon Technologies AG","4.829310","2021-10-31"
"LU0210532015","LU0836346931","EUR","JPM EUR lqdty LVNAV X (flex dist.)","3.044090","2021-10-31"
"LU0210532015","ES0109067019","EUR","Amadeus IT Group SA A","3.034270","2021-10-31"
"LU0210532015","CH0025751329","CHF","Logitech International SA","3.024810","2021-10-31"
"LU0210533765","","USD","Amazon.com Inc","7.152660","2021-10-31"
"LU0210533765","","USD","Microsoft Corp","6.684020","2021-10-31"
"LU0210533765","","USD","Mastercard Inc Class A","4.586430","2021-10-31"
"LU0210533765","","USD","Uber Technologies Inc","4.482390","2021-10-31"
"LU0210533765","","USD","Sea Ltd ADR","4.147340","2021-10-31"
"LU0210533765","","USD","ServiceNow Inc","4.060170","2021-10-31"
"LU0210533765","","USD","Generac Holdings Inc","3.589580","2021-10-31"
"LU0210533765","","USD","Meta Platforms Inc Class A","3.577650","2021-10-31"
"LU0210533765","","USD","NVIDIA Corp","3.224970","2021-10-31"
"LU0210533765","AU000000IEL5","AUD","IDP Education Ltd","3.132460","2021-10-31"
"LU0224105477","NL0010273215","EUR","ASML Holding NV","7.397400","2021-10-31"
"LU0224105477","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","5.706610","2021-10-31"
"LU0224105477","CH0013841017","CHF","Lonza Group Ltd","5.645250","2021-10-31"
"LU0224105477","DK0060079531","DKK","DSV AS","5.299310","2021-10-31"
"LU0224105477","DK0060534915","DKK","Novo Nordisk A/S Class B","4.331390","2021-10-31"
"LU0224105477","CH0418792922","CHF","Sika AG","4.165520","2021-10-31"
"LU0224105477","FR0000051807","EUR","Teleperformance SE","3.611760","2021-10-31"
"LU0224105477","IE00B9346255","EUR","Blk Ics Eur As Liq Envirally Awr Agcy D","3.521700","2021-10-31"
"LU0224105477","DK0060252690","DKK","Pandora A/S","3.331520","2021-10-31"
"LU0224105477","CH0012280076","CHF","Straumann Holding AG","3.261700","2021-10-31"
"LU0238689110","","USD","Microsoft Corp","3.525250","2021-10-31"
"LU0238689110","","USD","Alphabet Inc Class C","2.757260","2021-10-31"
"LU0238689110","","USD","Apple Inc","2.605540","2021-10-31"
"LU0238689110","","USD","Amazon.com Inc","1.833320","2021-10-31"
"LU0238689110","","USD","UnitedHealth Group Inc","1.624890","2021-10-31"
"LU0238689110","","USD","Johnson & Johnson","1.457190","2021-10-31"
"LU0238689110","","USD","Bank of America Corp","1.382020","2021-10-31"
"LU0238689110","","CAD","Enbridge Inc","1.211740","2021-10-31"
"LU0238689110","","USD","Salesforce.com Inc","1.132930","2021-10-31"
"LU0238689110","","USD","United Parcel Service Inc Class B","1.119230","2021-10-31"
"LU0256840447","NL0010273215","EUR","ASML Holding NV","9.442150","2021-10-31"
"LU0256840447","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","6.756700","2021-10-31"
"LU0256840447","IE0004927939","EUR","Kingspan Group PLC","4.459890","2021-10-31"
"LU0256840447","FR0000120321","EUR","L'Oreal SA","3.661640","2021-10-31"
"LU0256840447","DE0006231004","EUR","Infineon Technologies AG","3.481020","2021-10-31"
"LU0256840447","DE0006452907","EUR","Nemetschek SE","3.297860","2021-10-31"
"LU0256840447","DE000A1EWWW0","EUR","adidas AG","3.242600","2021-10-31"
"LU0256840447","FR0014003TT8","EUR","Dassault Systemes SE","3.234870","2021-10-31"
"LU0256840447","FR0014000MR3","EUR","Eurofins Scientific SE","3.019040","2021-10-31"
"LU0256840447","DE000ZAL1111","EUR","Zalando SE","2.976570","2021-10-31"
"LU0344579056","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","1.704720","2021-10-31"
"LU0344579056","","USD","United States Treasury Bills 0%","1.500340","2021-10-31"
"LU0344579056","","USD","Sprint Capital Corporation 8.75%","1.139460","2021-10-31"
"LU0344579056","","USD","DISH DBS Corporation 5.875%","1.120440","2021-10-31"
"LU0344579056","","USD","HCA Inc. 5.375%","1.014450","2021-10-31"
"LU0344579056","","USD","United States Treasury Bills 0%","0.973670","2021-10-31"
"LU0344579056","","USD","HCA Inc. 5.875%","0.946290","2021-10-31"
"LU0344579056","","USD","T-Mobile US, Inc. 7.625%","0.943310","2021-10-31"
"LU0344579056","","USD","Tenet Healthcare Corporation 4.875%","0.935410","2021-10-31"
"LU0344579056","","USD","Centene Corporation 4.625%","0.715710","2021-10-31"
"LU0348784397","JP3979200007","JPY","Lasertec Corp","7.220840","2021-10-31"
"LU0348784397","NZMFTE0001S9","NZD","Mainfreight Ltd","6.776230","2021-10-31"
"LU0348784397","","TWD","Alchip Technologies Ltd","5.377980","2021-10-31"
"LU0348784397","KR7098460009","KRW","Koh Young Technology Inc","3.884640","2021-10-31"
"LU0348784397","TW0005269005","TWD","Asmedia Technology Inc","3.245750","2021-10-31"
"LU0348784397","TW0005274005","TWD","Aspeed Technology Inc","2.742470","2021-10-31"
"LU0348784397","JP3633400001","JPY","Toyota Motor Corp","2.397950","2021-10-31"
"LU0348784397","TH0148A10Z14","THB","Banpu PCL","2.369710","2021-10-31"
"LU0348784397","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","2.228710","2021-10-31"
"LU0348784397","","HKD","CK Asset Holdings Ltd","2.202420","2021-10-31"
"LU0348814723","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","9.428510","2021-10-31"
"LU0348814723","","HKD","Tencent Holdings Ltd","7.852260","2021-10-31"
"LU0348814723","","USD","Alibaba Group Holding Ltd ADR","6.622440","2021-10-31"
"LU0348814723","","USD","HDFC Bank Ltd ADR","5.781110","2021-10-31"
"LU0348814723","INE002A01018","INR","Reliance Industries Ltd","4.154090","2021-10-31"
"LU0348814723","HK0000069689","HKD","AIA Group Ltd","4.003170","2021-10-31"
"LU0348814723","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","3.489740","2021-10-31"
"LU0348814723","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","3.076240","2021-10-31"
"LU0348814723","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","2.978330","2021-10-31"
"LU0348814723","SG1T75931496","SGD","Singapore Telecommunications Ltd","2.524240","2021-10-31"
"LU0348816934","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","9.428510","2021-10-31"
"LU0348816934","","HKD","Tencent Holdings Ltd","7.852260","2021-10-31"
"LU0348816934","","USD","Alibaba Group Holding Ltd ADR","6.622440","2021-10-31"
"LU0348816934","","USD","HDFC Bank Ltd ADR","5.781110","2021-10-31"
"LU0348816934","INE002A01018","INR","Reliance Industries Ltd","4.154090","2021-10-31"
"LU0348816934","HK0000069689","HKD","AIA Group Ltd","4.003170","2021-10-31"
"LU0348816934","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","3.489740","2021-10-31"
"LU0348816934","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","3.076240","2021-10-31"
"LU0348816934","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","2.978330","2021-10-31"
"LU0348816934","SG1T75931496","SGD","Singapore Telecommunications Ltd","2.524240","2021-10-31"
"LU0356780857","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","1.704720","2021-10-31"
"LU0356780857","","USD","United States Treasury Bills 0%","1.500340","2021-10-31"
"LU0356780857","","USD","Sprint Capital Corporation 8.75%","1.139460","2021-10-31"
"LU0356780857","","USD","DISH DBS Corporation 5.875%","1.120440","2021-10-31"
"LU0356780857","","USD","HCA Inc. 5.375%","1.014450","2021-10-31"
"LU0356780857","","USD","United States Treasury Bills 0%","0.973670","2021-10-31"
"LU0356780857","","USD","HCA Inc. 5.875%","0.946290","2021-10-31"
"LU0356780857","","USD","T-Mobile US, Inc. 7.625%","0.943310","2021-10-31"
"LU0356780857","","USD","Tenet Healthcare Corporation 4.875%","0.935410","2021-10-31"
"LU0356780857","","USD","Centene Corporation 4.625%","0.715710","2021-10-31"
"LU0531876844","","HKD","Tencent Holdings Ltd","13.109620","2020-07-31"
"LU0531876844","","HKD","Meituan Dianping","8.991380","2020-07-31"
"LU0531876844","","HKD","Sunac China Holdings Ltd","5.014480","2020-07-31"
"LU0531876844","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","3.369170","2020-07-31"
"LU0531876844","CNE1000003X6","HKD","Ping An Insurance (Group) Co. of China Ltd Class H","3.335460","2020-07-31"
"LU0531876844","CNE1000002N9","HKD","China National Building Material Co Ltd Class H","3.190240","2020-07-31"
"LU0531876844","","HKD","WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S","2.986070","2020-07-31"
"LU0531876844","CNE1000002H1","HKD","China Construction Bank Corp Class H","2.973320","2020-07-31"
"LU0531876844","","HKD","Ascentage Pharma Group International","2.916710","2020-07-31"
"LU0531876844","CNE1000004Y2","HKD","ZTE Corp Class H","2.879820","2020-07-31"
"LU0545039389","","USD","Microsoft Corp","4.276640","2021-10-31"
"LU0545039389","","USD","Intercontinental Exchange Inc","3.590370","2021-10-31"
"LU0545039389","","USD","AbbVie Inc","3.465260","2021-10-31"
"LU0545039389","FR0000120578","EUR","Sanofi SA","3.387980","2021-10-31"
"LU0545039389","","USD","UnitedHealth Group Inc","3.340830","2021-10-31"
"LU0545039389","DK0060534915","DKK","Novo Nordisk A/S Class B","3.288740","2021-10-31"
"LU0545039389","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","3.198000","2021-10-31"
"LU0545039389","GB00B2B0DG97","GBP","RELX PLC","3.041550","2021-10-31"
"LU0545039389","","USD","Texas Instruments Inc","2.912150","2021-10-31"
"LU0545039389","","USD","Bristol-Myers Squibb Co","2.762500","2021-10-31"
"LU0560541111","JP3854600008","JPY","Honda Motor Co Ltd","5.265980","2021-10-31"
"LU0560541111","JP3973400009","JPY","Ricoh Co Ltd","5.213640","2021-10-31"
"LU0560541111","JP3902900004","JPY","Mitsubishi UFJ Financial Group Inc","5.016650","2021-10-31"
"LU0560541111","JP3890350006","JPY","Sumitomo Mitsui Financial Group Inc","4.938360","2021-10-31"
"LU0560541111","JP3463000004","JPY","Takeda Pharmaceutical Co Ltd","4.921680","2021-10-31"
"LU0560541111","JP3866800000","JPY","Panasonic Corp","4.265280","2021-10-31"
"LU0560541111","JP3271400008","JPY","Credit Saison Co Ltd","3.729830","2021-10-31"
"LU0560541111","JP3381000003","JPY","Nippon Steel Corp","3.671960","2021-10-31"
"LU0560541111","JP3486800000","JPY","Daito Trust Construction Co Ltd","3.625360","2021-10-31"
"LU0560541111","JP3224200000","JPY","Kawasaki Heavy Industries Ltd","3.336700","2021-10-31"
"LU0689472784","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","4.154470","2021-10-31"
"LU0689472784","","USD","Microsoft Corp","1.827250","2021-10-31"
"LU0689472784","","USD","Alphabet Inc Class A","1.725050","2021-10-31"
"LU0689472784","","USD","Apple Inc","1.567520","2021-10-31"
"LU0689472784","","USD","Tesla Inc","1.346590","2021-10-31"
"LU0689472784","","USD","Amazon.com Inc","1.268070","2021-10-31"
"LU0689472784","","USD","Meta Platforms Inc Class A","1.122660","2021-10-31"
"LU0689472784","","USD","NVIDIA Corp","0.999090","2021-10-31"
"LU0689472784","","USD","The Home Depot Inc","0.879200","2021-10-31"
"LU0689472784","","USD","Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A","0.858410","2021-10-31"
"LU0708185235","CNE1000023G9","HKD","Xinte Energy Co Ltd Shs -H","9.820750","2021-10-31"
"LU0708185235","CNE100000HD4","HKD","China Longyuan Power Group Corp Ltd Class H","9.055980","2021-10-31"
"LU0708185235","","USD","Daqo New Energy Corp ADR","6.641010","2021-10-31"
"LU0708185235","","HKD","Tencent Holdings Ltd","6.415950","2021-10-31"
"LU0708185235","","HKD","Meituan","6.217380","2021-10-31"
"LU0708185235","","","Us Dollars","5.532710","2021-10-31"
"LU0708185235","HK0291001490","HKD","China Resources Beer (Holdings) Co Ltd","4.759900","2021-10-31"
"LU0708185235","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","4.342940","2021-10-31"
"LU0708185235","HK2380027329","HKD","China Power International Development Ltd","4.328190","2021-10-31"
"LU0708185235","","HKD","Kuaishou Technology Ordinary Shares - Class B","4.296360","2021-10-31"
"LU0727847666","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","1.704720","2021-10-31"
"LU0727847666","","USD","United States Treasury Bills 0%","1.500340","2021-10-31"
"LU0727847666","","USD","Sprint Capital Corporation 8.75%","1.139460","2021-10-31"
"LU0727847666","","USD","DISH DBS Corporation 5.875%","1.120440","2021-10-31"
"LU0727847666","","USD","HCA Inc. 5.375%","1.014450","2021-10-31"
"LU0727847666","","USD","United States Treasury Bills 0%","0.973670","2021-10-31"
"LU0727847666","","USD","HCA Inc. 5.875%","0.946290","2021-10-31"
"LU0727847666","","USD","T-Mobile US, Inc. 7.625%","0.943310","2021-10-31"
"LU0727847666","","USD","Tenet Healthcare Corporation 4.875%","0.935410","2021-10-31"
"LU0727847666","","USD","Centene Corporation 4.625%","0.715710","2021-10-31"
"LU0744789560","CNE1000023G9","HKD","Xinte Energy Co Ltd Shs -H","9.820750","2021-10-31"
"LU0744789560","CNE100000HD4","HKD","China Longyuan Power Group Corp Ltd Class H","9.055980","2021-10-31"
"LU0744789560","","USD","Daqo New Energy Corp ADR","6.641010","2021-10-31"
"LU0744789560","","HKD","Tencent Holdings Ltd","6.415950","2021-10-31"
"LU0744789560","","HKD","Meituan","6.217380","2021-10-31"
"LU0744789560","","","Us Dollars","5.532710","2021-10-31"
"LU0744789560","HK0291001490","HKD","China Resources Beer (Holdings) Co Ltd","4.759900","2021-10-31"
"LU0744789560","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","4.342940","2021-10-31"
"LU0744789560","HK2380027329","HKD","China Power International Development Ltd","4.328190","2021-10-31"
"LU0744789560","","HKD","Kuaishou Technology Ordinary Shares - Class B","4.296360","2021-10-31"
"LU0762541174","","","Capital Cash Ctrl","37.137760","2021-10-31"
"LU0762541174","","","Hkd Fwd Fx Contract 28 Dec 2021","17.815300","2021-10-31"
"LU0762541174","","","Aud Fwd Fx Contract 30 Nov 2021","8.409810","2021-10-31"
"LU0762541174","","","Hkd Fwd Fx Contract 28 Dec 2021","4.040180","2021-10-31"
"LU0762541174","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","3.574780","2021-10-31"
"LU0762541174","IE00BYYJJ149","USD","HSBC US Dollar Liquidity Y","2.965680","2021-10-31"
"LU0762541174","","","Usd Capital Cash","2.751830","2021-10-31"
"LU0762541174","","","Cnh Fwd Fx Contract 30 Nov 2021","2.726450","2021-10-31"
"LU0762541174","KR7005930003","KRW","Samsung Electronics Co Ltd","2.393560","2021-10-31"
"LU0762541174","LU0234594850","USD","HSBC GIF Global EM Local Dbt ZD","2.366680","2021-10-31"
"LU0762542818","","","Capital Cash Ctrl","37.137760","2021-10-31"
"LU0762542818","","","Hkd Fwd Fx Contract 28 Dec 2021","17.815300","2021-10-31"
"LU0762542818","","","Aud Fwd Fx Contract 30 Nov 2021","8.409810","2021-10-31"
"LU0762542818","","","Hkd Fwd Fx Contract 28 Dec 2021","4.040180","2021-10-31"
"LU0762542818","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","3.574780","2021-10-31"
"LU0762542818","IE00BYYJJ149","USD","HSBC US Dollar Liquidity Y","2.965680","2021-10-31"
"LU0762542818","","","Usd Capital Cash","2.751830","2021-10-31"
"LU0762542818","","","Cnh Fwd Fx Contract 30 Nov 2021","2.726450","2021-10-31"
"LU0762542818","KR7005930003","KRW","Samsung Electronics Co Ltd","2.393560","2021-10-31"
"LU0762542818","LU0234594850","USD","HSBC GIF Global EM Local Dbt ZD","2.366680","2021-10-31"
"LU0815945547","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","3.613430","2021-10-31"
"LU0815945547","HK0000579059","HKD","Bank of China Limited Macau Branch 1.95%","2.724880","2021-10-31"
"LU0815945547","HK0000647302","HKD","Agricultural Bank of China Limited, Hong Kong Branch 1%","2.602950","2021-10-31"
"LU0815945547","HK0000555729","HKD","Bank of Communications Company Limited, Hong Kong Branch 2.25%","2.308260","2021-10-31"
"LU0815945547","XS2181359436","HKD","Standard Chartered plc 2.25%","1.836450","2021-10-31"
"LU0815945547","HK0000722121","HKD","The Government of Hong Kong Special Administrative Region 0.36%","1.796670","2021-10-31"
"LU0815945547","HK0000164472","HKD","NWD (MTN) Limited 5.9%","1.787570","2021-10-31"
"LU0815945547","XS1936140190","HKD","AIA Group Ltd, Hong Kong 2.95%","1.664940","2021-10-31"
"LU0815945547","","","COST OF CURRENCY (CASH) 912000000HKD 912000000HKD","1.618500","2021-10-31"
"LU0815945547","HK0000670668","HKD","HKCG (Finance) Limited 0.88%","1.575690","2021-10-31"
"LU0853555463","","USD","United States Treasury Notes 1.125%","5.786890","2021-08-31"
"LU0853555463","AU000XCLWAG2","AUD","Australia (Commonwealth of) 4.5%","4.055810","2021-08-31"
"LU0853555463","AU0000097495","AUD","Australia (Commonwealth of) 1.75%","3.427990","2021-08-31"
"LU0853555463","","USD","United States Treasury Notes 1.625%","2.012880","2021-08-31"
"LU0853555463","XS1450862211","CNY","JPMorgan Chase Bank, National Association 3.27%","1.810450","2021-08-31"
"LU0853555463","AU3TB0000192","AUD","Australia (Commonwealth of) 3.75%","1.738800","2021-08-31"
"LU0853555463","AU3TB0000150","AUD","Australia (Commonwealth of) 3.25%","1.656140","2021-08-31"
"LU0853555463","XS2138128314","EUR","Altice Luxembourg S.A. 8%","1.612650","2021-08-31"
"LU0853555463","","","EUR CASH(Alpha Committed)","1.384040","2021-08-31"
"LU0853555463","XS1450902967","CNY","JPMorgan Chase Bank, National Association 3.13%","1.277710","2021-08-31"
"LU0863150172","","USD","Microsoft Corp","6.079890","2021-10-31"
"LU0863150172","","USD","Alphabet Inc Class C","5.329790","2021-10-31"
"LU0863150172","","USD","Apple Inc","5.017600","2021-10-31"
"LU0863150172","","USD","Amazon.com Inc","3.509260","2021-10-31"
"LU0863150172","","USD","Loews Corp","3.409600","2021-10-31"
"LU0863150172","","USD","Berkshire Hathaway Inc Class B","3.206130","2021-10-31"
"LU0863150172","","USD","Bank of America Corp","3.163460","2021-10-31"
"LU0863150172","","USD","AbbVie Inc","3.133740","2021-10-31"
"LU0863150172","","USD","Weyerhaeuser Co","3.095160","2021-10-31"
"LU0863150172","","USD","AutoZone Inc","3.091710","2021-10-31"
"LU0927678507","JP3970300004","JPY","Recruit Holdings Co Ltd","7.985060","2021-10-31"
"LU0927678507","JP3236200006","JPY","Keyence Corp","7.096380","2021-10-31"
"LU0927678507","JP3837800006","JPY","Hoya Corp","6.435780","2021-10-31"
"LU0927678507","JP3571400005","JPY","Tokyo Electron Ltd","5.074080","2021-10-31"
"LU0927678507","JP3435000009","JPY","Sony Group Corp","4.370240","2021-10-31"
"LU0927678507","JP3922950005","JPY","MonotaRO Co Ltd","3.707720","2021-10-31"
"LU0927678507","JP3371200001","JPY","Shin-Etsu Chemical Co Ltd","3.410810","2021-10-31"
