fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
HK0000283249,FS0000CEBP,Da Cheng Overseas China Concept Fund A USD,大成海外中国概念基金 A 美元,USD,USD,0,1,11,1,-1,0.84,-0.2488,-0.2488,0.1968,0.2076,a$,0.6268,0.00503,4,24829824.75,2016/3/21,1000,1000,Da Cheng International Asset Mgmt Co Ltd,大成国际资产管理有限公司,,"The objective of the Sub-Fund is to achieve long-term capital growth in the value of assets by investing in companies which the Manager believes will benefit from the economic growth and development of China. The Sub-Fund will seek to achieve its investment objective by primarily investing in China Concept Stocks (as defined below), which are listed on stock exchanges outside the People’s Republic of China (the “PRC”).",子基金的目标为透过投资于经理人相信能自中国经济增长及发展中获益的公司，达致资产价值长远资本增长。子基金透过主要投资于中国概念股(定义见下文)(于中华人民共和国(「中国」)境外交易所上市)，寻求达致其投资目标。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WXEV&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WXEV&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WXEV&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WXEV&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000WXEV&documenttype=1&market=1447&investmenttype=1,87,91,92,66,32,,2020/12/31,0.015,EUCA000504,2022/1/4
HK0000284007,FS0000CR48,Bosera-Aberdeen Standard Emerging Opportunities Bond Fund A,博时-安本标准精选新兴市场债券基金 A,USD,USD,0,1,70,2,-1.32,0.01,-0.0649,-0.1475,0.0461,0.0983,A$,,,2,140757179.2,2016/5/9,1000,1000,"Bosera Asset Management(Intl) Co., Ltd.",博时基金(国际)有限公司,,,本基金的投资目标是通过主要投资于全球新兴市场债券及新兴市场货币，以 取得收入及资本增值。概不保证本基金将实现其投资目标。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000XRC0&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC0&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC0&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC0&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC0&documenttype=1&market=1447&investmenttype=1,98,94,91,81,95,,2020/12/31,0.015,EUCA000586,2022/1/3
HK0000284015,FS0000CR48,Bosera-Aberdeen Standard Emerging Opportunities Bond Fund I,博时-安本标准精选新兴市场债券基金 I,USD,USD,0,1,70,2,-1.27,0.06,-0.0628,-0.1471,0.0462,0.0985,A$,,,2,140757179.2,2016/5/9,1000,1000,"Bosera Asset Management(Intl) Co., Ltd.",博时基金(国际)有限公司,,,本基金的投资目标是通过主要投资于全球新兴市场债券及新兴市场货币，以 取得收入及资本增值。概不保证本基金将实现其投资目标。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000XRC2&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC2&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC2&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC2&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000XRC2&documenttype=1&market=1447&investmenttype=1,98,94,90,79,93,,2020/12/31,0.0075,EUCA000586,2022/1/3
HK0000294535,FS0000DIPJ,Taikang Kaitai Overseas Short Tenor Bond Fund A HKD Inc,泰康开泰海外短期债券基金?A HKD Inc,HKD,HKD,0,1,11,2,-0.33,,-0.0183,,0.0225,,A$,,,,409796640,2019/12/17,10000,,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai Overseas Short Tenor Bond Fund seeks to provide investors with long-term capital appreciation. The Sub-Fund invests primarily in a portfolio of USD or RMB denominated short-tenor fixed income instruments issued outside the PRC, which have a remaining tenor of not more than 5 years each and an average remaining tenor across the portfolio of not more than 3.5 years.",泰康开泰海外短期债券基金寻求为投资者提供长期资本增值。子基金主要投资于在中国境外发行以美元或人民币计价的短期固定收益工具投资组合，该等短期固定收益工具各自的剩馀年期不超过 5 年，而投资组合的平均剩馀年期不超过 3.5 年。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5Y&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5Y&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5Y&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5Y&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZP5Y&documenttype=1&market=1447&investmenttype=1,,,,,,,2020/12/31,0.01,EUCA000771,2022/1/4
HK0000301942,FS0000D5XZ,ChinaAMC Select Asia Bond Fund Class A Dist USD,华夏精选亚洲债券基金A类美元基金单位,USD,USD,0,1,10,2,0.21,1.52,-0.0597,-0.074,0.0646,0.0851,M$,,,5,78723848,2017/4/18,1000,1000,China Asset Management (HK) Limited,华夏基金(香港)有限公司,,"The investment objective of the Sub-Fund is to seek to achieve long term return by investing primarily (i.e. not less than 70% of the Net Asset Value of the Sub-Fund) in fixed income and debt instruments issued or guaranteed by issuers domiciled in Asia and whose predominant business, in the opinion of the Manager, will benefit from or is related to the economic growth in Asia (“Asian Bonds”).",子基金投资目标为寻求透过主要投资(即其资产净值不少于70%)于位于亚洲，而基金基金经理认为其主要业务將得益于亚洲经济增长或兴之相关的发行人所发行或担保的固定收益及债务工具以赚取长期回報。(「亚洲债券」)。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YY8P&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YY8P&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YY8P&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YY8P&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YY8P&documenttype=1&market=1447&investmenttype=1,10,62,55,2,1,,2020/12/31,0.012,EUCA000570,2022/1/4
HK0000306685,FS0000DC0T,Taikang Kaitai China New Opportunities Fund A HKD Dis,泰康开泰中国新机会基金 A HKD Dis,HKD,HKD,0,1,11,1,-0.36,0.96,-0.199,-0.199,0.2027,0.2387,M$,0.70755,0.00649,4,406120000,2017/8/14,10000,5000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai China New Opportunities Fund seeks to provide investors with capital appreciation over the long term, primarily through China related investments in the equity markets.",泰康开泰中国新机会基金主要透过于股票市场的中国相关投资，寻求为投资者提供长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZFP3&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZFP3&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZFP3&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZFP3&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZFP3&documenttype=1&market=1447&investmenttype=1,83,68,65,20,15,,2020/12/31,0.0175,EUCA000504,2022/1/4
HK0000306701,FS0000DC0T,Taikang Kaitai China New Opportunities Fund A USD Dis,泰康开泰中国新机会基金 A USD Dis,USD,USD,0,1,11,1,-0.36,0.95,-0.199,-0.199,0.2028,0.2393,M$,0.70755,0.00649,4,52326285.54,2017/8/15,2000,1000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai China New Opportunities Fund seeks to provide investors with capital appreciation over the long term, primarily through China related investments in the equity markets.",泰康开泰中国新机会基金主要透过于股票市场的中国相关投资，寻求为投资者提供长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMO2&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMO2&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMO2&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMO2&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZMO2&documenttype=1&market=1447&investmenttype=1,83,67,65,21,16,,2020/12/31,0.0175,EUCA000504,2022/1/4
HK0000312378,FS0000D6WL,E Fund (HK) Greater China Leaders Fund A USD Acc,易方达(香港)大中华领先基金A USD Acc,USD,USD,0,1,11,1,-1.3,0.64,-0.3926,-0.3926,0.2766,0.2645,,0.30924,0.0048,3,,2017/3/6,100,100,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of E Fund Greater China Leaders Fund is to achieve medium to long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of “leading” companies which are incorporated in, have their area of primary activity in or are related to the growth of the PRC economy.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW3&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW3&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW3&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW3&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YSW3&documenttype=1&market=1447&investmenttype=1,98,97,99,100,38,,2020/12/31,0.02,EUCA000504,2022/1/4
HK0000312386,FS0000D6WL,E Fund (HK) Greater China Leaders Fund A USD Inc,易方达(香港)大中华领先基金A 类（分派单位类别）,USD,USD,0,1,11,1,-1.3,0.64,-0.3926,-0.3926,0.2766,0.2645,A$,0.30924,0.0048,3,,2017/4/20,100,,"E Fund Management (HK) Co., Ltd",易方达资产管理 (香港) 有限公司,,"The investment objective of E Fund Greater China Leaders Fund is to achieve medium to long-term capital appreciation primarily through equity-based investments in equity and equity-related securities of “leading” companies which are incorporated in, have their area of primary activity in or are related to the growth of the PRC economy.",,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z1N6&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z1N6&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z1N6&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z1N6&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z1N6&documenttype=1&market=1447&investmenttype=1,98,97,98,100,38,,2020/12/31,0.015,EUCA000504,2022/1/4
HK0000316452,FS0000A6M6,CUAM China-Hong Kong Strategy Fund A USD,汇添富中港策略基金 A USD,USD,USD,0,1,11,1,-0.83,1.08,-0.1577,-0.1577,0.1389,0.235,,1.02096,0.00877,5,,2017/5/18,1000,1000,China Universal Asset Management (Hong Kong) Company Limited,,,"CUAM China-Hong Kong Strategy Fund seeks to achieve medium to long-term capital growth, using bottom-up research approach to invest in a portfolio of equity securities issued by companies which are established in Greater China or derive the majority of their revenue from business or operations relating to Greater China (""Greater China Companies""). Business or operations relating to Greater China include, but are not limited to, direct investment in Greater China or trade involving Greater China.",汇添富中港策略基金透过主要投资于在大中华区成立的公司或其收入、收益、资产、经济活动、业务 或运作与大中华区有关的公司的证券，寻求达致中长期资本增长。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000100EX&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000100EX&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000100EX&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000100EX&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0000100EX&documenttype=1&market=1447&investmenttype=1,6,28,8,24,8,,2020/12/31,0.0125,EUCA000504,2022/1/4
HK0000320223,FS0000DC0T,Taikang Kaitai China New Opportunities Fund A HKD Acc,泰康开泰中国新机会基金 A HKD Acc,HKD,HKD,0,1,11,1,-0.36,0.96,-0.1989,-0.1989,0.2026,0.2388,,0.70755,0.00649,4,406120000,2017/6/5,10000,5000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai China New Opportunities Fund seeks to provide investors with capital appreciation over the long term, primarily through China related investments in the equity markets.",泰康开泰中国新机会基金主要透过于股票市场的中国相关投资，寻求为投资者提供长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I5&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I5&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I5&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I5&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I5&documenttype=1&market=1447&investmenttype=1,83,68,65,20,16,,2020/12/31,0.0175,EUCA000504,2022/1/4
HK0000320264,FS0000DC0T,Taikang Kaitai China New Opportunities Fund A USD Acc,泰康开泰中国新机会基金 A USD Acc,USD,USD,0,1,11,1,-0.36,0.96,-0.199,-0.199,0.2029,0.2394,,0.70755,0.00649,4,52326285.54,2017/6/5,2000,1000,Taikang Asset Management (Hong Kong) Company Limited,泰康资产管理 (香港) 有限公司,,"The Taikang Kaitai China New Opportunities Fund seeks to provide investors with capital appreciation over the long term, primarily through China related investments in the equity markets.",泰康开泰中国新机会基金主要透过于股票市场的中国相关投资，寻求为投资者提供长期资本增值。,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I6&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I6&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I6&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I6&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000Z5I6&documenttype=1&market=1447&investmenttype=1,83,67,65,21,15,,2020/12/31,0.0175,EUCA000504,2022/1/4
HK0000323219,FS0000D9QB,China Universal International Series - CUAM Select US Dollar Bond Fund A USD Inc,汇添富国际系列汇添富精选美元债券基金 A USD Inc,USD,USD,0,1,90,2,-1.82,0.4,-0.0955,-0.0955,0.0535,0.0511,Q$,,,3,,2017/3/27,1000,1000,China Universal Asset Management (Hong Kong) Company Limited,,,The Sub-Fund seeks to provide investors with a stable and consistent investment return over medium to long term by investing primarily in US Dollar denominated debt securities instruments.,,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YZT8&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YZT8&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YZT8&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YZT8&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000YZT8&documenttype=1&market=1447&investmenttype=1,100,100,100,97,83,,2020/12/31,0.03,EUCA000775,2022/1/4
HK0000349503,FS0000DDWQ,HSBC Investment Funds Trust - HSBC Asian Bond Fund AC USD,汇丰投资信托基金-汇丰亚洲债券基金AC USD,USD,USD,0,1,10,2,-1.48,0.62,-0.0462,-0.0585,0.0319,0.0538,,,,3,2138507653,2011/6/1,1000,1000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund seeks a reasonably high income whilst maintaining a prudent policy of capital conservation, through investing in fixed interest securities primarily within the Asian region. The Sub-Fund invests primarily in Asian bonds, including both government and corporate bond, and also investment grade, non-investment grade and non-rated bond. Derivative instruments may be acquired for investment purposes or hedging purposes. The Sub-Fund may invest up to 10% of its net assets in contingent convertible securities; however such investment is not expected to exceed 5%.",本基金透过投资于亚洲区内（不包括日本）平均年期为2 至5 年（以存续期风险表示）的定息证券和政府债券，目标是运用审慎的资本保存策略来获取高水平的合理回报。本基金将广泛投资于上市债券。然而，若本基金经理人认为情况切合谋取最高资本增值的目的，本基金亦可投资于政府债券，其他非上市定息证券及金融票据，及持有现金存款以伺候投资机会。本基金最少将70% 的非现金资产投资于成立在本基金名称所反映的地区之发行机构所发行或在该地区发行，或以本基金名称所反映的货币或与所反映的地区有关的货币为结算货币之债券,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMJ&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMJ&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMJ&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMJ&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMJ&documenttype=1&market=1447&investmenttype=1,31,49,57,64,58,0.0114,2021/7/31,0.025,EUCA000570,2022/1/4
HK0000349511,FS0000DDWQ,HSBC Investment Funds Trust - HSBC Asian Bond Fund AM2 HKD,汇丰投资信托基金-汇丰亚洲债券基金AM2 HKD,HKD,HKD,0,1,10,2,-1.47,0.62,-0.0463,-0.0582,0.0322,0.0537,M$,,,3,16672447218,2011/6/1,10000,10000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund seeks a reasonably high income whilst maintaining a prudent policy of capital conservation, through investing in fixed interest securities primarily within the Asian region. The Sub-Fund invests primarily in Asian bonds, including both government and corporate bond, and also investment grade, non-investment grade and non-rated bond. Derivative instruments may be acquired for investment purposes or hedging purposes. The Sub-Fund may invest up to 10% of its net assets in contingent convertible securities; however such investment is not expected to exceed 5%.",本基金透过投资于亚洲区内（不包括日本）平均年期为2 至5 年（以存续期风险表示）的定息证券和政府债券，目标是运用审慎的资本保存策略来获取高水平的合理回报。本基金将广泛投资于上市债券。然而，若本基金经理人认为情况切合谋取最高资本增值的目的，本基金亦可投资于政府债券，其他非上市定息证券及金融票据，及持有现金存款以伺候投资机会。本基金最少将70% 的非现金资产投资于成立在本基金名称所反映的地区之发行机构所发行或在该地区发行，或以本基金名称所反映的货币或与所反映的地区有关的货币为结算货币之债券,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCMK&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMK&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMK&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMK&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCMK&documenttype=1&market=1447&investmenttype=1,27,46,57,63,58,0.0114,2021/7/31,0.025,EUCA000570,2022/1/4
HK0000349529,FS0000DDWQ,HSBC Investment Funds Trust - HSBC Asian Bond Fund AM2 USD,汇丰投资信托基金-汇丰亚洲债券基金AM2 USD,USD,USD,0,1,10,2,-1.47,0.62,-0.0462,-0.0585,0.032,0.0538,M$,,,3,2138507653,1996/7/24,1000,1000,HSBC Investment Funds (HK) Limited,汇丰投资基金（香港）有限公司,,"The Sub-Fund seeks a reasonably high income whilst maintaining a prudent policy of capital conservation, through investing in fixed interest securities primarily within the Asian region. The Sub-Fund invests primarily in Asian bonds, including both government and corporate bond, and also investment grade, non-investment grade and non-rated bond. Derivative instruments may be acquired for investment purposes or hedging purposes. The Sub-Fund may invest up to 10% of its net assets in contingent convertible securities; however such investment is not expected to exceed 5%.",本基金透过投资于亚洲区内（不包括日本）平均年期为2 至5 年（以存续期风险表示）的定息证券和政府债券，目标是运用审慎的资本保存策略来获取高水平的合理回报。本基金将广泛投资于上市债券。然而，若本基金经理人认为情况切合谋取最高资本增值的目的，本基金亦可投资于政府债券，其他非上市定息证券及金融票据，及持有现金存款以伺候投资机会。本基金最少将70% 的非现金资产投资于成立在本基金名称所反映的地区之发行机构所发行或在该地区发行，或以本基金名称所反映的货币或与所反映的地区有关的货币为结算货币之债券,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000ZCML&documenttype=52&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCML&documenttype=76&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCML&documenttype=4&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCML&documenttype=5&market=1447&investmenttype=1,https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000ZCML&documenttype=1&market=1447&investmenttype=1,31,49,57,64,58,0.0114,2021/7/31,0.025,EUCA000570,2022/1/4
