fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
"KYG9319N1097","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Acc USD","惠理大中华高收益债券基金 P Acc USD","USD","USD","0","1","11","2","-1.790000","-0.410000","-0.206400","-0.216600","0.108700","0.120200","","","0.013770","1","1558020196.0900","2012-03-27","10000.000000","5000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F00000O0B4&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B4&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B4&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B4&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B4&documenttype=1&market=1447&investmenttype=1","95","62","62","71","94","","2021-06-30","0.030000","EUCA001002","2021-12-29"
"KYG9319N1170","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Mdis USD","惠理大中华高收益债券基金 P Mdis USD","USD","USD","0","1","11","2","-1.760000","-0.410000","-0.206800","-0.217300","0.110300","0.120800","M$","","0.013770","1","1558020196.0900","2012-03-27","10000.000000","5000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F00000O0B5&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B5&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B5&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B5&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B5&documenttype=1&market=1447&investmenttype=1","94","64","63","70","95","","2021-06-30","0.030000","EUCA001002","2021-12-29"
"KYG9319N1253","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Acc HKD","惠理大中华高收益债券基金 P Acc HKD","HKD","HKD","0","1","11","2","-1.770000","-0.410000","-0.205800","-0.216900","0.109400","0.120200","","","0.013770","1","12146091745.6900","2012-03-27","80000.000000","40000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F00000O0B6&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B6&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B6&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B6&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B6&documenttype=1&market=1447&investmenttype=1","92","63","61","63","93","","2021-06-30","0.030000","EUCA001002","2021-12-29"
"KYG9319N1337","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Mdis HKD","惠理大中华高收益债券基金 P Mdis HKD","HKD","HKD","0","1","11","2","-1.780000","-0.410000","-0.205900","-0.216800","0.109600","0.120300","M$","","0.013770","1","12146091745.6900","2012-03-27","80000.000000","40000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F00000O0B7&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B7&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B7&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B7&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F00000O0B7&documenttype=1&market=1447&investmenttype=1","91","63","60","73","92","","2021-06-30","0.030000","EUCA001002","2021-12-29"
"LU0011847091","FSGBR050OX","BlackRock Global Funds - United Kingdom Fund A2","贝莱德全球基金 - 英国基金 - A2-GBP","GBP","GBP","0","1","30","1","1.390000","0.740000","-0.053800","-0.205800","0.108100","0.154900","","1.777760","0.016770","5","424034321.5300","1985-12-31","","","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests at least 70% of its total assets in the equity securities (e.g. shares) of companies incorporated or listed in the United Kingdom. The investment adviser (IA) may use financial derivative instruments (FDIs) (i.e. investments the prices of which are based on one or more underlying assets) for investment purposes in order to achieve the investment objective of the Fund, and/or to reduce risk within the Fund’s portfolio, reduce investment costs and generate additional income. The Fund may, via FDIs, generate varying amounts of market leverage (i.e. where the Fund gains market exposure in excess of the value of its assets). The Fund is actively managed, and the IA has discretion to select the Fund's investments. In doing so, the IA will refer to the FTSE All-Share Index (the “Index”) when constructing the Fund’s portfolio, and also for risk management purposes to ensure that the active risk (i.e. degree of deviation from the Index) taken by the Fund remains appropriate given the Fund’s investment objective and policy. The IA is not bound by the components or weighting of the Index when selecting investments. The IA may also use its discretion to invest in securities not included in the Index in order to take advantage of specific investment opportunities. However, the geographical scope of the investment objective and policy may have the effect of limiting the extent to which the portfolio holdings will deviate from the Index. The Index should be used by investors to compare the performance of the Fund. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in Sterling, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or other currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests at least 70% of its total assets in the equity securities of companies incorporated or listed in the UK.","以尽量提高总回报为目标。本基金将不少于70%的总资产投资于在英国注册成立或上市的公司之股票。在遵守适用的监管限制及内部指引下，余下的30%资产可投资于全球经济体系任何行业任何规模的公司或发行人所发行的金融工具，例如符合本基金目标的股本证券及现金。预期本基金在具吸收亏损特点的债务工具（包括但不限于或然可换股债券）的最大总投资为少于其资产净值的30%。此等工具可能须在发生触发事件时应急冲销或应急转换为普通股。本基金在或然可换股债券的投资以其总资产的5%为限。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04APW&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04APW&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04APW&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04APW&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04APW&documenttype=1&market=1447&investmenttype=1","4","87","5","53","4","0.018120","2021-02-28","0.015000","EUCA000550","2021-12-28"
"LU0047713382","FSGBR050OT","BlackRock Global Funds - Emerging Markets Fund A2","贝莱德全球基金 - 新兴市场基金 - A2 - USD","USD","USD","0","1","70","1","0.380000","0.670000","-0.122400","-0.228600","0.149800","0.199200","","2.121010","0.017340","4","2831266837.4800","1993-11-30","0.000000","0.000000","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests globally at least 70% of its total assets in the equity securities (e.g. shares) of companies domiciled in, or the main business of which is in, emerging markets. Investment may also be made in equity securities of companies domiciled in, or the main business of which is in, developed markets that have significant business operations in emerging markets. The Fund may indirectly invest in emerging markets by investing in American Depository Receipts (ADRs) and Global Depositary Receipts (GDRs), which are listed or traded on stock exchanges and regulated markets outside emerging markets. ADRs and GDRs are investments issued by financial institutions which give exposure to underlying equity securities. The investment adviser (IA) may use financial derivative instruments (FDIs) (i.e. investments the prices of which are based on one or more underlying assets) for investment purposes in order to achieve the investment objective of the Fund, and/or to reduce risk within the Fund’s portfolio, reduce investment costs and generate additional income. The Fund may, via FDIs, generate varying amounts of market leverage (i.e. where the Fund gains market exposure in excess of the value of its assets). The Fund is actively managed, and the IA has discretion to select the Fund's investments. In doing so, the IA will refer to the MSCI Emerging Markets Index (the “Index”) when constructing the Fund’s portfolio, and also for risk management purposes to ensure that the active risk (i.e. degree of deviation from the index) taken by the Fund remains appropriate given the Fund’s investment objective and policy. The IA is not bound by the components or weighting of the Index when selecting investments. The IA may also use its discretion to invest in securities not included in the Index in order to take advantage of specific investment opportunities. However, the geographical scope of the investment objective and policy may have the effect of limiting the extent to which the portfolio holdings will deviate from the Index. The Index should be used by investors to compare the performance of the Fund. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in US Dollar, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or other currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests globally at least 70% of its total assets in the equity securities of companies domiciled in, or exercising the predominant part of their economic activity in, emerging markets. Investment may also be made in the equity securities of companies domiciled in, or exercising the predominant part of their economic activity in, developed markets that have significant business operations in emerging markets.","新兴市场基金以尽量提高总回报为目标。基金将不少于70% 的总资产投资于在全球新兴市场注册或从事大部份经济活动的公司的股本证券。基金亦可投资于在已发展​​的市场注册或从事大部份经济活动而在新兴市场经营庞大业务的公司的股本证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04AR4&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AR4&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AR4&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AR4&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04AR4&documenttype=1&market=1447&investmenttype=1","46","42","62","31","13","0.018520","2021-02-28","0.015000","EUCA000507","2021-12-30"
"LU0052864419","FSGBR05DQB","Invesco Funds - Invesco Global Consumer Trends Fund A Accumulation USD","景顺环球消费趋势基金A","USD","USD","2","1","90","1","0.180000","0.800000","-0.126300","-0.230300","0.139000","0.257500","","0.371960","0.003630","4","6074041479.3600","1994-10-03","1500.000000","","Invesco Management S.A.","","- The objective of the Fund is to achieve long-term capital growth. - The Fund invests primarily in shares of companies engaged in the discretionary consumer needs worldwide, including companies engaged in meeting the demands of consumers. - The Fund is actively managed and is not constrained by its benchmark, the MSCI World Consumer Discretionary Index (Net Total Return), which is used for comparison purposes. However, as the benchmark is a suitable proxy for the investment strategy, it is likely that some of the Fund’s holdings are also components of the benchmark. As an actively managed fund, this overlap will change and this statement may be updated from time to time. - The Fund has broad discretion over portfolio construction and therefore securities, weightings and risk characteristics will differ. As a result, it is expected that over time the risk return characteristics of the Fund may diverge materially to the benchmark. - Please refer to the Past Performance section below where a benchmark will be displayed if relevant. - You can buy and sell shares in the Fund on any Dealing Day (as defined in the Prospectus). - Any income from your investment will be reinvested.","The Fund aims to achieve long-term capital growth from a global portfolio of investments in companies predominantly engaged in the design, production or distribution of products and services related to the discretionary consumer needs of individuals, which can include automobile, household construction and durables, media and internet companies and other companies engaged in meeting the demands of consumers. The Fund will primarily invest in the equity securities of such companies.","本基金的目标，是透过一项国际性投资组合以达致长期资本增值；该投资组合所包罗的公司的绝大部份业务为设计、生产或经销有关个人消闲活动的产品及提供有关服务。本基金最少70%的总资产将投资于上述公司的股本证券。本基金可将合共不超过30%的总资产投资于现金与等同现金、货币市场工具，又或投资于不属消闲行业的公司所发行的债务证券（包括可转换债券）或股本证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04AC1&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04AC1&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AC1&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AC1&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AC1&documenttype=1&market=1447&investmenttype=1","83","80","81","80","20","0.018700","2021-08-31","0.015000","EUCA000534","2021-12-28"
"LU0053666078","FSGBR05DQ8","JPMorgan Funds - America Equity Fund A (dist) - USD","JPM美国（美元） - A股（分派）","USD","USD","0","1","21","1","2.610000","0.940000","-0.034500","-0.229800","0.086400","0.199600","A$","1.294910","0.011450","3","3722719349.3100","1988-11-16","35000.000000","5000.000000","JPMorgan Asset Management (Europe) S.à r.l.","摩根资产管理（欧洲）有限公司","To provide long-term capital growth by investing primarily in a concentrated portfolio of US companies. Investment approach B Uses a fundamental, bottom-up stock selection process. B Concentrated, high-conviction portfolio that seeks to identify the most attractive investment ideas from the value and growth investment universes. Share Class Benchmark S&P 500 Index (Total Return Net of 30% withholding tax) Benchmark uses B Performance comparison. The Sub-Fund may bear little resemblance to its benchmark. POLICIES Main investment exposure At least 67% of assets invested in equities of companies that are domiciled, or carrying out the main part of their economic activity, in the US. The Sub-Fund will invest in approximately 20 to 40 companies. Other investment exposures Canadian companies. Derivatives Used for: efficient portfolio management; hedging. Types: see Sub-Fund Derivatives Usage table under How the Sub-Funds Use Derivatives, Instruments and Techniques in the Prospectus. TRS including CFD: none. Global exposure calculation method: commitment. Currencies Sub-Fund Base Currency: USD. Currencies of asset denomination: typically USD. Hedging approach: not applicable. Redemption and Dealing Shares of the Sub-Fund may be redeemed on demand, with dealing normally on a daily basis. Distribution Policy This Share Class normally pays an annual dividend in September based on reportable income. This Share Class intends to qualify as a reporting fund under UK tax law for offshore funds. For an explanation of some of the terms used in this document, please visit the glossary on our website at www.jpmorganassetmanagement.lu","To provide long-term capital growth by investing primarily in a concentrated portfolio of US companies.","透过主要投资于美国公司的集中组合，以期提供长期资本增值。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SN3&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SN3&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SN3&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SN3&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SN3&documenttype=1&market=1447&investmenttype=1","12","69","74","63","48","0.017100","2021-06-30","0.015000","EUCA000526","2021-12-30"
"LU0056508442","FSGBR05CJJ","BlackRock Global Funds - World Technology Fund A2","贝莱德全球基金 - 世界科技基金 - A2","USD","USD","1","1","90","1","1.250000","1.620000","-0.059800","-0.135500","0.167000","0.221900","","0.326220","0.002540","5","13625837744.6600","1995-03-03","5000.000000","1000.000000","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests globally at least 70% of its total assets in the equity securities (e.g. shares) of companies the main business of which is in the technology sector. The investment adviser has discretion to select the Fund's investments and in doing so may take into consideration the MSCI AC World Information Technology Index. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in US Dollar, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests globally at least 70% of its total assets in the equity securities of companies whose predominant economic activity is in the technology sector.","以尽量提高总回报为目标。 基金将不少于70%的总资产投资于全球各地主要从事科技行业的公司之股票。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AMX&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AMX&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AMX&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04AMX&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=446&investmentid=F0GBR04AMX&documenttype=1&market=1447&investmenttype=1","32","40","25","51","8","0.018130","2021-06-30","0.015000","EUCA000542","2021-12-30"
"LU0082616367","FSGBR05024","JPMorgan Funds - US Technology Fund A (dist) - USD","JPM美国科技（美元）─ A股（分派）","USD","USD","1","1","21","1","1.620000","1.570000","-0.046600","-0.148100","0.162400","0.242400","A$","0.206430","0.001850","5","6967460151.3100","1997-12-05","35000.000000","5000.000000","JPMorgan Asset Management (Europe) S.à r.l.","摩根资产管理（欧洲）有限公司","To provide long-term capital growth by investing primarily in technology, media and telecommunications related US companies. Investment approach B Uses a fundamental, bottom-up stock selection process. B Seeks to identify the best investment ideas in technology-driven sectors. Share Class Benchmark Russell 1000 Equal Weight Technology Index (Total Return Net of 30% withholding tax) Benchmark uses and resemblance B Performance comparison. The Sub-Fund is actively managed. Though the majority of its holdings (excluding derivatives) are likely to be components of the benchmark, the Investment Manager has broad discretion to deviate from its securities, weightings and risk characteristics. The degree to which the Sub-Fund may resemble the composition and risk characteristics of the benchmark will vary over time and its performance may be meaningfully different. POLICIES Main investment exposure At least 67% of assets invested in equities of technology, media and telecommunications related companies that are domiciled, or carrying out the main part of their economic activity, in the US. The Sub-Fund may invest in small capitalisation companies. Other investment exposures Canadian companies. Derivatives Used for: efficient portfolio management; hedging. Types: see Sub- Fund Derivatives Usage table under How the Sub-Funds Use Derivatives, Instruments and Techniques in the Prospectus. TRS including CFD: none. Global exposure calculation method: commitment. Currencies Sub-Fund Base Currency: USD. Currencies of asset denomination: typically USD. Hedging approach: not applicable. Redemption and Dealing Shares of the Sub-Fund may be redeemed on demand, with dealing normally on a daily basis. Distribution Policy This Share Class normally pays an annual dividend in September based on reportable income. This Share Class intends to qualify as a reporting fund under UK tax law for offshore funds. For an explanation of some of the terms used in this document, please visit the glossary on our website at www.jpmorganassetmanagement.lu","To provide long-term capital growth by investing primarily in technologies (including but not limited to technology, media and communication services) related US companies.","主要投资于与科技、媒体及电讯有关之美国企业，以期提供长期资本增值。子基金之总资产〈不包括现金及现金等价物〉至少67%将投资于根据美国法律注册成立及于美国拥有办事处、或即使于其他地区上市，惟于美国从事其大部分经济活动之科技有关公司之股票及股票相关证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04T21&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04T21&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04T21&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04T21&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04T21&documenttype=1&market=1447&investmenttype=1","12","10","12","28","6","0.017300","2021-06-30","0.015000","EUCA000542","2021-12-30"
"LU0089639750","FSGBR057TL","JPMorgan Funds - Global Growth Fund A (dist) - USD","JPM环球灵活策略股票（美元） - A股（分派）","USD","USD","1","1","90","1","1.460000","1.210000","-0.042100","-0.155000","0.133500","0.171500","A$","0.466390","0.003450","4","667599497.2800","1988-11-16","35000.000000","5000.000000","JPMorgan Asset Management (Europe) S.à r.l.","摩根资产管理（欧洲）有限公司","To provide long-term capital growth by investing primarily in a growth style biased portfolio of companies, globally. INVESTMENT PROCESS Investment approach B Uses a fundamental bottom-up stock selection process. B Uses a high-conviction approach to finding the best investment ideas with minimal stock, sector and country constraints. B Seeks to identify high quality companies with superior and sustainable growth potential. Share Class Benchmark MSCI All Country World Growth Index (Total Return Net) Benchmark uses and resemblance B Performance comparison. The Sub-Fund is actively managed. Though the majority of its holdings (excluding derivatives) are likely to be components of the benchmark, the Investment Manager has broad discretion to deviate from its securities, weightings and risk characteristics. The degree to which the Sub-Fund may resemble the composition and risk characteristics of the benchmark will vary over time and its performance may be meaningfully different. POLICIES Main investment exposure At least 67% of assets invested in a portfolio of growth style biased equities of companies anywhere in the world, including emerging markets. The Sub- Fund may invest in companies of any size (including small capitalisation companies). The Sub-Fund may be concentrated in a limited number of securities, sectors and markets from time to time. At least 51% of assets are invested in companies with positive environmental and/or social characteristics that follow good governance practices as measured through the Investment Manager's proprietary ESG scoring methodology and/or third party data. The Investment Manager evaluates and applies values and norms based screening to implement exclusions. To support this screening, it relies on third party provider(s) who identify an issuer’s participation in or the revenue which they derive from activities that are inconsistent with the values and norms based screens. The list of screens applied that may result in exclusions can be found on the Management Company’s Website (www. jpmorganassetmanagement.lu). The Sub-Fund systematically includes ESG analysis in its investment decisions on at least 90% of securities purchased. Derivatives Used for: efficient portfolio management; hedging. Types: see Sub-Fund Derivatives Usage table under How the Sub-Funds Use Derivatives, Instruments and Techniques in the Prospectus. TRS including CFD: none. Global exposure calculation method: commitment. Currencies Sub-Fund Base Currency: USD. Currencies of asset denomination: any. Hedging approach: flexible. Redemption and Dealing Shares of the Sub-Fund may be redeemed on demand, with dealing normally on a daily basis. Distribution Policy This Share Class normally pays an annual dividend in September based on reportable income. This Share Class intends to qualify as a reporting fund under UK tax law for offshore funds.","To provide long-term capital growth by investing primarily in a growth style biased portfolio of companies, globally.","本基金现行之投资流程采用品质及成长架构，以发现具吸引力价值之企业，因境外基金管理机构认为，寻找具有卓越和可持续成长潜力的公司，并聚焦其投资组合于偏重成长风格的企业，可为本基金提供长期成长的前景且符合投资人的利益，故修订本基金投资目标。 鉴于变更投资目标，本基金的投资政策将自生效日起作出修改，以订明本基金之资产(不包括现金及现金等价物)至少67%将投资于偏重成长风格之股票组合且本基金可能集中投资于有限数量的证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SNS&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SNS&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SNS&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SNS&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=demo&key=morningstardata&language=451&investmentid=F0GBR04SNS&documenttype=1&market=1447&investmenttype=1","29","23","21","26","25","0.017800","2021-06-30","0.015000","EUCA000556","2021-12-30"
