fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"LU0356780857","","USD","VICI Properties Inc Ordinary Shares","0.006744","2021-11-30"
"LU0531876844","","HKD","Tencent Holdings Ltd","0.131096","2020-07-31"
"LU0531876844","","HKD","Meituan Dianping","0.089914","2020-07-31"
"LU0531876844","","HKD","Sunac China Holdings Ltd","0.050145","2020-07-31"
"LU0531876844","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.033692","2020-07-31"
"LU0531876844","CNE1000003X6","HKD","Ping An Insurance (Group) Co. of China Ltd Class H","0.033355","2020-07-31"
"LU0531876844","CNE1000002N9","HKD","China National Building Material Co Ltd Class H","0.031902","2020-07-31"
"LU0531876844","","HKD","WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S","0.029861","2020-07-31"
"LU0531876844","CNE1000002H1","HKD","China Construction Bank Corp Class H","0.029733","2020-07-31"
"LU0531876844","","HKD","Ascentage Pharma Group International","0.029167","2020-07-31"
"LU0531876844","CNE1000004Y2","HKD","ZTE Corp Class H","0.028798","2020-07-31"
"LU0545039389","","USD","Microsoft Corp","0.040731","2021-11-30"
"LU0545039389","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.034929","2021-11-30"
"LU0545039389","","USD","AbbVie Inc","0.033968","2021-11-30"
"LU0545039389","","USD","UnitedHealth Group Inc","0.033500","2021-11-30"
"LU0545039389","FR0000120578","EUR","Sanofi SA","0.033234","2021-11-30"
"LU0545039389","DK0060534915","DKK","Novo Nordisk A/S Class B","0.031584","2021-11-30"
"LU0545039389","GB00B2B0DG97","GBP","RELX PLC","0.031403","2021-11-30"
"LU0545039389","","USD","Intercontinental Exchange Inc","0.031386","2021-11-30"
"LU0545039389","","USD","Texas Instruments Inc","0.031059","2021-11-30"
"LU0545039389","IE00BTN1Y115","USD","Medtronic PLC","0.029793","2021-11-30"
"LU0560541111","JP3854600008","JPY","Honda Motor Co Ltd","0.052660","2021-10-31"
"LU0560541111","JP3973400009","JPY","Ricoh Co Ltd","0.052136","2021-10-31"
"LU0560541111","JP3902900004","JPY","Mitsubishi UFJ Financial Group Inc","0.050167","2021-10-31"
"LU0560541111","JP3890350006","JPY","Sumitomo Mitsui Financial Group Inc","0.049384","2021-10-31"
"LU0560541111","JP3463000004","JPY","Takeda Pharmaceutical Co Ltd","0.049217","2021-10-31"
"LU0560541111","JP3866800000","JPY","Panasonic Corp","0.042653","2021-10-31"
"LU0560541111","JP3271400008","JPY","Credit Saison Co Ltd","0.037298","2021-10-31"
"LU0560541111","JP3381000003","JPY","Nippon Steel Corp","0.036720","2021-10-31"
"LU0560541111","JP3486800000","JPY","Daito Trust Construction Co Ltd","0.036254","2021-10-31"
"LU0560541111","JP3224200000","JPY","Kawasaki Heavy Industries Ltd","0.033367","2021-10-31"
"LU0689472784","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","0.041545","2021-10-31"
"LU0689472784","","USD","Microsoft Corp","0.018273","2021-10-31"
"LU0689472784","","USD","Alphabet Inc Class A","0.017251","2021-10-31"
"LU0689472784","","USD","Apple Inc","0.015675","2021-10-31"
"LU0689472784","","USD","Tesla Inc","0.013466","2021-10-31"
"LU0689472784","","USD","Amazon.com Inc","0.012681","2021-10-31"
"LU0689472784","","USD","Meta Platforms Inc Class A","0.011227","2021-10-31"
"LU0689472784","","USD","NVIDIA Corp","0.009991","2021-10-31"
"LU0689472784","","USD","The Home Depot Inc","0.008792","2021-10-31"
"LU0689472784","","USD","Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A","0.008584","2021-10-31"
"LU0708185235","CNE100000HD4","HKD","China Longyuan Power Group Corp Ltd Class H","0.087843","2021-11-30"
"LU0708185235","CNE1000023G9","HKD","Xinte Energy Co Ltd Shs -H","0.077086","2021-11-30"
"LU0708185235","","HKD","Tencent Holdings Ltd","0.067539","2021-11-30"
"LU0708185235","","USD","Daqo New Energy Corp ADR","0.055645","2021-11-30"
"LU0708185235","HK0291001490","HKD","China Resources Beer (Holdings) Co Ltd","0.051892","2021-11-30"
"LU0708185235","HK2380027329","HKD","China Power International Development Ltd","0.048558","2021-11-30"
"LU0708185235","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.048013","2021-11-30"
"LU0708185235","","HKD","Sunny Optical Technology (Group) Co Ltd","0.047948","2021-11-30"
"LU0708185235","","HKD","Meituan","0.045975","2021-11-30"
"LU0708185235","","HKD","Smoore International Holdings Ltd Ordinary Shares","0.044062","2021-11-30"
"LU0727847666","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","0.017154","2021-11-30"
"LU0727847666","","USD","HCA Inc. 5.375%","0.014228","2021-11-30"
"LU0727847666","","USD","DISH DBS Corporation 5.875%","0.012708","2021-11-30"
"LU0727847666","","USD","United States Treasury Bills 0%","0.012652","2021-11-30"
"LU0727847666","","USD","T-Mobile US, Inc. 7.625%","0.011272","2021-11-30"
"LU0727847666","","USD","Sprint Capital Corporation 8.75%","0.010806","2021-11-30"
"LU0727847666","","USD","HCA Inc. 5.875%","0.010164","2021-11-30"
"LU0727847666","","USD","Tenet Healthcare Corporation 4.875%","0.009697","2021-11-30"
"LU0727847666","","USD","Centene Corporation 4.625%","0.007346","2021-11-30"
"LU0727847666","","USD","VICI Properties Inc Ordinary Shares","0.006744","2021-11-30"
"LU0744789560","CNE100000HD4","HKD","China Longyuan Power Group Corp Ltd Class H","0.087843","2021-11-30"
"LU0744789560","CNE1000023G9","HKD","Xinte Energy Co Ltd Shs -H","0.077086","2021-11-30"
"LU0744789560","","HKD","Tencent Holdings Ltd","0.067539","2021-11-30"
"LU0744789560","","USD","Daqo New Energy Corp ADR","0.055645","2021-11-30"
"LU0744789560","HK0291001490","HKD","China Resources Beer (Holdings) Co Ltd","0.051892","2021-11-30"
"LU0744789560","HK2380027329","HKD","China Power International Development Ltd","0.048558","2021-11-30"
"LU0744789560","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.048013","2021-11-30"
"LU0744789560","","HKD","Sunny Optical Technology (Group) Co Ltd","0.047948","2021-11-30"
"LU0744789560","","HKD","Meituan","0.045975","2021-11-30"
"LU0744789560","","HKD","Smoore International Holdings Ltd Ordinary Shares","0.044062","2021-11-30"
"LU0762541174","","","Capital Cash Ctrl","0.371378","2021-10-31"
"LU0762541174","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.035748","2021-10-31"
"LU0762541174","IE00BYYJJ149","USD","HSBC US Dollar Liquidity Y","0.029657","2021-10-31"
"LU0762541174","","","Usd Capital Cash","0.027518","2021-10-31"
"LU0762541174","KR7005930003","KRW","Samsung Electronics Co Ltd","0.023936","2021-10-31"
"LU0762541174","LU0234594850","USD","HSBC GIF Global EM Local Dbt ZD","0.023667","2021-10-31"
"LU0762541174","KR7105560007","KRW","KB Financial Group Inc","0.017681","2021-10-31"
"LU0762541174","TW0002454006","TWD","MediaTek Inc","0.017441","2021-10-31"
"LU0762541174","KR7017670001","KRW","SK Telecom Co Ltd","0.016942","2021-10-31"
"LU0762541174","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.016419","2021-10-31"
"LU0762542818","","","Capital Cash Ctrl","0.371378","2021-10-31"
"LU0762542818","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.035748","2021-10-31"
"LU0762542818","IE00BYYJJ149","USD","HSBC US Dollar Liquidity Y","0.029657","2021-10-31"
"LU0762542818","","","Usd Capital Cash","0.027518","2021-10-31"
"LU0762542818","KR7005930003","KRW","Samsung Electronics Co Ltd","0.023936","2021-10-31"
"LU0762542818","LU0234594850","USD","HSBC GIF Global EM Local Dbt ZD","0.023667","2021-10-31"
"LU0762542818","KR7105560007","KRW","KB Financial Group Inc","0.017681","2021-10-31"
"LU0762542818","TW0002454006","TWD","MediaTek Inc","0.017441","2021-10-31"
"LU0762542818","KR7017670001","KRW","SK Telecom Co Ltd","0.016942","2021-10-31"
"LU0762542818","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.016419","2021-10-31"
"LU0815945547","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","0.036134","2021-10-31"
"LU0815945547","HK0000579059","HKD","Bank of China Limited Macau Branch 1.95%","0.027249","2021-10-31"
"LU0815945547","HK0000647302","HKD","Agricultural Bank of China Limited, Hong Kong Branch 1%","0.026030","2021-10-31"
"LU0815945547","HK0000555729","HKD","Bank of Communications Company Limited, Hong Kong Branch 2.25%","0.023083","2021-10-31"
"LU0815945547","XS2181359436","HKD","Standard Chartered plc 2.25%","0.018365","2021-10-31"
"LU0815945547","HK0000722121","HKD","The Government of Hong Kong Special Administrative Region 0.36%","0.017967","2021-10-31"
"LU0815945547","HK0000164472","HKD","NWD (MTN) Limited 5.9%","0.017876","2021-10-31"
"LU0815945547","XS1936140190","HKD","AIA Group Ltd, Hong Kong 2.95%","0.016649","2021-10-31"
"LU0815945547","","","COST OF CURRENCY (CASH) 912000000HKD 912000000HKD","0.016185","2021-10-31"
"LU0815945547","HK0000670668","HKD","HKCG (Finance) Limited 0.88%","0.015757","2021-10-31"
"LU0853555463","","USD","United States Treasury Notes 1.125%","0.057869","2021-08-31"
"LU0853555463","AU000XCLWAG2","AUD","Australia (Commonwealth of) 4.5%","0.040558","2021-08-31"
"LU0853555463","AU0000097495","AUD","Australia (Commonwealth of) 1.75%","0.034280","2021-08-31"
"LU0853555463","","USD","United States Treasury Notes 1.625%","0.020129","2021-08-31"
"LU0853555463","XS1450862211","CNY","JPMorgan Chase Bank, National Association 3.27%","0.018105","2021-08-31"
"LU0853555463","AU3TB0000192","AUD","Australia (Commonwealth of) 3.75%","0.017388","2021-08-31"
"LU0853555463","AU3TB0000150","AUD","Australia (Commonwealth of) 3.25%","0.016561","2021-08-31"
"LU0853555463","XS2138128314","EUR","Altice Luxembourg S.A. 8%","0.016127","2021-08-31"
"LU0853555463","","","EUR CASH(Alpha Committed)","0.013840","2021-08-31"
"LU0853555463","XS1450902967","CNY","JPMorgan Chase Bank, National Association 3.13%","0.012777","2021-08-31"
"LU0863150172","","USD","Microsoft Corp","0.062481","2021-11-30"
"LU0863150172","","USD","Apple Inc","0.060283","2021-11-30"
"LU0863150172","","USD","Alphabet Inc Class C","0.050779","2021-11-30"
"LU0863150172","","USD","Amazon.com Inc","0.040535","2021-11-30"
"LU0863150172","","USD","Weyerhaeuser Co","0.032916","2021-11-30"
"LU0863150172","","USD","Loews Corp","0.032747","2021-11-30"
"LU0863150172","","USD","AbbVie Inc","0.031532","2021-11-30"
"LU0863150172","","USD","AutoZone Inc","0.031471","2021-11-30"
"LU0863150172","","USD","Berkshire Hathaway Inc Class B","0.030744","2021-11-30"
"LU0863150172","","USD","Bank of America Corp","0.029640","2021-11-30"
"LU0927678507","JP3970300004","JPY","Recruit Holdings Co Ltd","0.072497","2021-11-30"
"LU0927678507","JP3236200006","JPY","Keyence Corp","0.072467","2021-11-30"
"LU0927678507","JP3837800006","JPY","Hoya Corp","0.068795","2021-11-30"
"LU0927678507","JP3571400005","JPY","Tokyo Electron Ltd","0.057415","2021-11-30"
"LU0927678507","JP3435000009","JPY","Sony Group Corp","0.054474","2021-11-30"
"LU0927678507","JP3371200001","JPY","Shin-Etsu Chemical Co Ltd","0.039170","2021-11-30"
"LU0927678507","JP3762800005","JPY","Nomura Research Institute Ltd","0.037864","2021-11-30"
"LU0927678507","JP3173400007","JPY","OBIC Co Ltd","0.033590","2021-11-30"
"LU0927678507","JP3162600005","JPY","SMC Corp","0.033561","2021-11-30"
"LU0927678507","JP3922950005","JPY","MonotaRO Co Ltd","0.031559","2021-11-30"
"LU0965088593","JP3854600008","JPY","Honda Motor Co Ltd","0.052660","2021-10-31"
"LU0965088593","JP3973400009","JPY","Ricoh Co Ltd","0.052136","2021-10-31"
"LU0965088593","JP3902900004","JPY","Mitsubishi UFJ Financial Group Inc","0.050167","2021-10-31"
"LU0965088593","JP3890350006","JPY","Sumitomo Mitsui Financial Group Inc","0.049384","2021-10-31"
"LU0965088593","JP3463000004","JPY","Takeda Pharmaceutical Co Ltd","0.049217","2021-10-31"
"LU0965088593","JP3866800000","JPY","Panasonic Corp","0.042653","2021-10-31"
"LU0965088593","JP3271400008","JPY","Credit Saison Co Ltd","0.037298","2021-10-31"
"LU0965088593","JP3381000003","JPY","Nippon Steel Corp","0.036720","2021-10-31"
"LU0965088593","JP3486800000","JPY","Daito Trust Construction Co Ltd","0.036254","2021-10-31"
"LU0965088593","JP3224200000","JPY","Kawasaki Heavy Industries Ltd","0.033367","2021-10-31"
"LU0987226023","CH0038863350","CHF","Nestle SA","0.046210","2021-11-30"
"LU0987226023","CH0012032048","CHF","Roche Holding AG","0.038772","2021-11-30"
"LU0987226023","DK0060534915","DKK","Novo Nordisk A/S Class B","0.036053","2021-11-30"
"LU0987226023","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.028587","2021-11-30"
"LU0987226023","NL0011794037","EUR","Koninklijke Ahold Delhaize NV","0.025218","2021-11-30"
"LU0987226023","FR0000120271","EUR","TotalEnergies SE","0.022646","2021-11-30"
"LU0987226023","GB0007980591","GBP","BP PLC","0.022282","2021-11-30"
"LU0987226023","DE0008404005","EUR","Allianz SE","0.020628","2021-11-30"
"LU0987226023","NL0000334118","EUR","ASM International NV","0.020167","2021-11-30"
"LU0987226023","CH0012005267","CHF","Novartis AG","0.018198","2021-11-30"
"LU0987226296","CH0038863350","CHF","Nestle SA","0.046210","2021-11-30"
"LU0987226296","CH0012032048","CHF","Roche Holding AG","0.038772","2021-11-30"
"LU0987226296","DK0060534915","DKK","Novo Nordisk A/S Class B","0.036053","2021-11-30"
"LU0987226296","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.028587","2021-11-30"
"LU0987226296","NL0011794037","EUR","Koninklijke Ahold Delhaize NV","0.025218","2021-11-30"
"LU0987226296","FR0000120271","EUR","TotalEnergies SE","0.022646","2021-11-30"
"LU0987226296","GB0007980591","GBP","BP PLC","0.022282","2021-11-30"
"LU0987226296","DE0008404005","EUR","Allianz SE","0.020628","2021-11-30"
"LU0987226296","NL0000334118","EUR","ASM International NV","0.020167","2021-11-30"
"LU0987226296","CH0012005267","CHF","Novartis AG","0.018198","2021-11-30"
"LU0992293067","","USD","United States Treasury Notes 1.125%","0.057869","2021-08-31"
"LU0992293067","AU000XCLWAG2","AUD","Australia (Commonwealth of) 4.5%","0.040558","2021-08-31"
"LU0992293067","AU0000097495","AUD","Australia (Commonwealth of) 1.75%","0.034280","2021-08-31"
"LU0992293067","","USD","United States Treasury Notes 1.625%","0.020129","2021-08-31"
"LU0992293067","XS1450862211","CNY","JPMorgan Chase Bank, National Association 3.27%","0.018105","2021-08-31"
"LU0992293067","AU3TB0000192","AUD","Australia (Commonwealth of) 3.75%","0.017388","2021-08-31"
"LU0992293067","AU3TB0000150","AUD","Australia (Commonwealth of) 3.25%","0.016561","2021-08-31"
"LU0992293067","XS2138128314","EUR","Altice Luxembourg S.A. 8%","0.016127","2021-08-31"
"LU0992293067","","","EUR CASH(Alpha Committed)","0.013840","2021-08-31"
"LU0992293067","XS1450902967","CNY","JPMorgan Chase Bank, National Association 3.13%","0.012777","2021-08-31"
"LU1034075835","DE0007164600","EUR","SAP SE","0.090380","2021-11-30"
"LU1034075835","NL0010273215","EUR","ASML Holding NV","0.085954","2021-11-30"
"LU1034075835","NL0012969182","EUR","Adyen NV","0.081286","2021-11-30"
"LU1034075835","DE0006231004","EUR","Infineon Technologies AG","0.063524","2021-11-30"
"LU1034075835","FR0000125338","EUR","Capgemini SE","0.062312","2021-11-30"
"LU1034075835","FI0009000681","EUR","Nokia Oyj","0.046427","2021-11-30"
"LU1034075835","NL0000334118","EUR","ASM International NV","0.045914","2021-11-30"
"LU1034075835","NL0000226223","EUR","STMicroelectronics NV","0.031623","2021-11-30"
"LU1034075835","FR0014003TT8","EUR","Dassault Systemes SE","0.030351","2021-11-30"
"LU1034075835","ES0109067019","EUR","Amadeus IT Group SA A","0.029141","2021-11-30"
"LU1041599405","LU0103813985","USD","JPM USD Liquidity LVNAV X (dist.)","0.055030","2021-11-30"
"LU1041599405","","USD","Government National Mortgage Association 3%","0.045128","2021-11-30"
"LU1041599405","","USD","Government National Mortgage Association 2.5%","0.044380","2021-11-30"
"LU1041599405","","USD","United States Treasury Notes 0.625%","0.016260","2021-11-30"
"LU1041599405","","USD","Federal Home Loan Mortgage Corporation 4.5%","0.010026","2021-11-30"
"LU1041599405","","USD","United States Treasury Notes 0.375%","0.009939","2021-11-30"
"LU1041599405","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.009922","2021-11-30"
"LU1041599405","","USD","Government National Mortgage Association 3.6023%","0.008974","2021-11-30"
"LU1041599405","LU1744756443","USD","JPM Global High Yield Bond X (mth) USD","0.007712","2021-11-30"
"LU1041599405","","USD","Federal Home Loan Mortgage Corporation 3%","0.004554","2021-11-30"
"LU1097445909","","HKD","Tencent Holdings Ltd","0.131096","2020-07-31"
"LU1097445909","","HKD","Meituan Dianping","0.089914","2020-07-31"
"LU1097445909","","HKD","Sunac China Holdings Ltd","0.050145","2020-07-31"
"LU1097445909","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.033692","2020-07-31"
"LU1097445909","CNE1000003X6","HKD","Ping An Insurance (Group) Co. of China Ltd Class H","0.033355","2020-07-31"
"LU1097445909","CNE1000002N9","HKD","China National Building Material Co Ltd Class H","0.031902","2020-07-31"
"LU1097445909","","HKD","WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S","0.029861","2020-07-31"
"LU1097445909","CNE1000002H1","HKD","China Construction Bank Corp Class H","0.029733","2020-07-31"
"LU1097445909","","HKD","Ascentage Pharma Group International","0.029167","2020-07-31"
"LU1097445909","CNE1000004Y2","HKD","ZTE Corp Class H","0.028798","2020-07-31"
"LU1128926307","LU0103813985","USD","JPM USD Liquidity LVNAV X (dist.)","0.055030","2021-11-30"
"LU1128926307","","USD","Government National Mortgage Association 3%","0.045128","2021-11-30"
"LU1128926307","","USD","Government National Mortgage Association 2.5%","0.044380","2021-11-30"
"LU1128926307","","USD","United States Treasury Notes 0.625%","0.016260","2021-11-30"
"LU1128926307","","USD","Federal Home Loan Mortgage Corporation 4.5%","0.010026","2021-11-30"
"LU1128926307","","USD","United States Treasury Notes 0.375%","0.009939","2021-11-30"
"LU1128926307","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.009922","2021-11-30"
"LU1128926307","","USD","Government National Mortgage Association 3.6023%","0.008974","2021-11-30"
"LU1128926307","LU1744756443","USD","JPM Global High Yield Bond X (mth) USD","0.007712","2021-11-30"
"LU1128926307","","USD","Federal Home Loan Mortgage Corporation 3%","0.004554","2021-11-30"
"LU1128926489","LU0103813985","USD","JPM USD Liquidity LVNAV X (dist.)","0.055030","2021-11-30"
"LU1128926489","","USD","Government National Mortgage Association 3%","0.045128","2021-11-30"
"LU1128926489","","USD","Government National Mortgage Association 2.5%","0.044380","2021-11-30"
"LU1128926489","","USD","United States Treasury Notes 0.625%","0.016260","2021-11-30"
"LU1128926489","","USD","Federal Home Loan Mortgage Corporation 4.5%","0.010026","2021-11-30"
"LU1128926489","","USD","United States Treasury Notes 0.375%","0.009939","2021-11-30"
"LU1128926489","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.009922","2021-11-30"
"LU1128926489","","USD","Government National Mortgage Association 3.6023%","0.008974","2021-11-30"
"LU1128926489","LU1744756443","USD","JPM Global High Yield Bond X (mth) USD","0.007712","2021-11-30"
"LU1128926489","","USD","Federal Home Loan Mortgage Corporation 3%","0.004554","2021-11-30"
"LU1366192091","","USD","Microsoft Corp","0.056752","2021-10-31"
"LU1366192091","","USD","Alphabet Inc Class A","0.051905","2021-10-31"
"LU1366192091","","USD","Apple Inc","0.046918","2021-10-31"
"LU1366192091","","USD","Tesla Inc","0.040153","2021-10-31"
"LU1366192091","","USD","Amazon.com Inc","0.036954","2021-10-31"
"LU1366192091","","USD","Meta Platforms Inc Class A","0.032945","2021-10-31"
"LU1366192091","","USD","NVIDIA Corp","0.029627","2021-10-31"
"LU1366192091","","","Cost Of Currency (Cash) 912000000usd 912000000usd","0.028475","2021-10-31"
"LU1366192091","","USD","The Home Depot Inc","0.026448","2021-10-31"
"LU1366192091","","USD","Adobe Inc","0.021050","2021-10-31"
"LU1548497426","","USD","Tesla Inc","0.063311","2021-10-31"
"LU1548497426","","USD","ZoomInfo Technologies Inc Ordinary Shares - Class A","0.040679","2021-10-31"
"LU1548497426","","USD","Roku Inc Class A","0.039100","2021-10-31"
"LU1548497426","","USD","Amazon.com Inc","0.032805","2021-10-31"
"LU1548497426","","USD","Salesforce.com Inc","0.032154","2021-10-31"
"LU1548497426","","USD","Marvell Technology Inc","0.031926","2021-10-31"
"LU1548497426","","USD","Plug Power Inc","0.029437","2021-10-31"
"LU1548497426","","USD","Snap Inc Class A","0.028029","2021-10-31"
"LU1548497426","","USD","Schlumberger Ltd","0.027909","2021-10-31"
"LU1548497426","","USD","Broadcom Inc","0.024794","2021-10-31"
"LU1775963454","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.041279","2021-11-30"
"LU1775963454","KR7005930003","KRW","Samsung Electronics Co Ltd","0.034185","2021-11-30"
"LU1775963454","","HKD","Tencent Holdings Ltd","0.028587","2021-11-30"
"LU1775963454","JP3633400001","JPY","Toyota Motor Corp","0.026353","2021-11-30"
"LU1775963454","JP3435000009","JPY","Sony Group Corp","0.023329","2021-11-30"
"LU1775963454","","HKD","Alibaba Group Holding Ltd Ordinary Shares","0.021512","2021-11-30"
"LU1775963454","JP3788600009","JPY","Hitachi Ltd","0.020591","2021-11-30"
"LU1775963454","JP3890350006","JPY","Sumitomo Mitsui Financial Group Inc","0.018955","2021-11-30"
"LU1775963454","JP3371200001","JPY","Shin-Etsu Chemical Co Ltd","0.018817","2021-11-30"
"LU1775963454","","USD","NetEase Inc ADR","0.018698","2021-11-30"
"LU1861215975","","USD","Tesla Inc","0.024901","2021-11-30"
"LU1861215975","JP3979200007","JPY","Lasertec Corp","0.024456","2021-11-30"
"LU1861215975","IE00BK8MB266","USD","BlackRock ICS USD LiqEnvtlyAwr Agcy Inc","0.023288","2021-11-30"
"LU1861215975","","TWD","Silergy Corp","0.022431","2021-11-30"
"LU1861215975","","USD","ZoomInfo Technologies Inc Class A","0.021870","2021-11-30"
"LU1861215975","NL0000334118","EUR","ASM International NV","0.021073","2021-11-30"
"LU1861215975","KR7035720002","KRW","Kakao Corp","0.019389","2021-11-30"
"LU1861215975","","USD","ON Semiconductor Corp","0.018944","2021-11-30"
"LU1861215975","","USD","Marvell Technology Inc","0.018494","2021-11-30"
"LU1861215975","","USD","Monolithic Power Systems Inc","0.016759","2021-11-30"
"LU1887442140","","USD","Amazon.com Inc","0.107260","2021-11-30"
"LU1887442140","","USD","Caesars Entertainment Inc","0.038604","2021-11-30"
"LU1887442140","","USD","EPR Properties","0.035796","2021-11-30"
"LU1887442140","JP3435000009","JPY","Sony Group Corp","0.035631","2021-11-30"
"LU1887442140","","USD","Lowe's Companies Inc","0.032076","2021-11-30"
"LU1887442140","","USD","Farfetch Ltd Class A","0.030883","2021-11-30"
"LU1887442140","DE000A161408","EUR","HelloFresh SE Bearer Shares","0.030775","2021-11-30"
"LU1887442140","","USD","Overstock.com Inc","0.029147","2021-11-30"
"LU1887442140","","USD","JD.com Inc ADR","0.029007","2021-11-30"
"LU1887442140","","USD","Booking Holdings Inc","0.028576","2021-11-30"
"LU1894109211","","USD","Advanced Micro Devices Inc","0.056776","2021-11-30"
"LU1894109211","","USD","Tesla Inc","0.047640","2021-11-30"
"LU1894109211","","USD","Alphabet Inc Class C","0.041072","2021-11-30"
"LU1894109211","","USD","NVIDIA Corp","0.032666","2021-11-30"
"LU1894109211","","USD","Synopsys Inc","0.031325","2021-11-30"
"LU1894109211","","USD","Lam Research Corp","0.029790","2021-11-30"
"LU1894109211","","USD","Meta Platforms Inc Class A","0.027301","2021-11-30"
"LU1894109211","","USD","Amazon.com Inc","0.024360","2021-11-30"
"LU1894109211","","USD","Qualcomm Inc","0.024316","2021-11-30"
"LU1894109211","","USD","Apple Inc","0.023874","2021-11-30"
"LU2068974737","SGXF98411774","SGD","Singapore Technologies Telemedia Pte Ltd. 5%","0.041530","2021-08-31"
"LU2068974737","SG7BB1000008","SGD","Mapletree Treasury Services LTD 3.95%","0.030152","2021-08-31"
"LU2068974737","","","Cash W-O","0.030092","2021-08-31"
"LU2068974737","XS2079176306","USD","China Resources Land Limited 3.75%","0.027955","2021-08-31"
"LU2068974737","XS1652511566","USD","Parkway Pantai Limited 4.25%","0.026921","2021-08-31"
"LU2068974737","XS2093792013","USD","AEV International Pte Ltd 4.2%","0.026431","2021-08-31"
"LU2068974737","XS1391575161","USD","Adani Transmission Limited 4%","0.024073","2021-08-31"
"LU2068974737","XS1997069692","USD","Xi Yang Overseas Limited 4.3%","0.021201","2021-08-31"
"LU2068974737","","USD","Renew Clean Energy Private Limited 6.67%","0.021017","2021-08-31"
"LU2068974737","XS2014269018","USD","CRCC Chengan Limited 3.97%","0.020766","2021-08-31"
"LU2088747725","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.053606","2021-10-31"
"LU2088747725","","","Other Assets","0.026007","2021-10-31"
"LU2088747725","SGXC37098255","EUR","Cromwell European REIT Unit","0.018230","2021-10-31"
"LU2088747725","HK0823032773","HKD","Link Real Estate Investment Trust","0.017926","2021-10-31"
"LU2088747725","HK0000093390","HKD","HKT Trust and HKT Ltd","0.016159","2021-10-31"
"LU2088747725","","HKD","China Resources Land Ltd","0.014979","2021-10-31"
"LU2088747725","AU000000CQR9","AUD","Charter Hall Retail REIT","0.013231","2021-10-31"
"LU2088747725","XS1498440079","USD","Global Prime Capital Pte. Ltd.","0.012900","2021-10-31"
"LU2088747725","JP3048180008","JPY","LaSalle LOGIPORT REIT","0.012214","2021-10-31"
"LU2088747725","SG1U48933923","SGD","Keppel Infrastructure Trust","0.012130","2021-10-31"
"LU2088747998","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.053606","2021-10-31"
"LU2088747998","","","Other Assets","0.026007","2021-10-31"
"LU2088747998","SGXC37098255","EUR","Cromwell European REIT Unit","0.018230","2021-10-31"
"LU2088747998","HK0823032773","HKD","Link Real Estate Investment Trust","0.017926","2021-10-31"
"LU2088747998","HK0000093390","HKD","HKT Trust and HKT Ltd","0.016159","2021-10-31"
"LU2088747998","","HKD","China Resources Land Ltd","0.014979","2021-10-31"
"LU2088747998","AU000000CQR9","AUD","Charter Hall Retail REIT","0.013231","2021-10-31"
"LU2088747998","XS1498440079","USD","Global Prime Capital Pte. Ltd.","0.012900","2021-10-31"
"LU2088747998","JP3048180008","JPY","LaSalle LOGIPORT REIT","0.012214","2021-10-31"
"LU2088747998","SG1U48933923","SGD","Keppel Infrastructure Trust","0.012130","2021-10-31"
"LU2088748020","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.053606","2021-10-31"
"LU2088748020","","","Other Assets","0.026007","2021-10-31"
"LU2088748020","SGXC37098255","EUR","Cromwell European REIT Unit","0.018230","2021-10-31"
"LU2088748020","HK0823032773","HKD","Link Real Estate Investment Trust","0.017926","2021-10-31"
"LU2088748020","HK0000093390","HKD","HKT Trust and HKT Ltd","0.016159","2021-10-31"
"LU2088748020","","HKD","China Resources Land Ltd","0.014979","2021-10-31"
"LU2088748020","AU000000CQR9","AUD","Charter Hall Retail REIT","0.013231","2021-10-31"
