fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
LU0344579056,,USD,Sprint Capital Corporation 8.75%,0.010806,2021/11/30
LU0344579056,,USD,DISH DBS Corporation 5.875%,0.010769,2021/11/30
LU0344579056,,USD,HCA Inc. 5.375%,0.01039,2021/11/30
LU0344579056,,USD,HCA Inc. 5.875%,0.009701,2021/11/30
LU0344579056,,USD,Tenet Healthcare Corporation 4.875%,0.009697,2021/11/30
LU0344579056,,USD,"T-Mobile US, Inc. 7.625%",0.009675,2021/11/30
LU0344579056,,USD,Centene Corporation 4.625%,0.007346,2021/11/30
LU0344579056,,USD,VICI Properties Inc Ordinary Shares,0.006744,2021/11/30
LU0348783233,JP3979200007,JPY,Lasertec Corp,0.072208,2021/10/31
LU0348783233,NZMFTE0001S9,NZD,Mainfreight Ltd,0.067762,2021/10/31
LU0348783233,,TWD,Alchip Technologies Ltd,0.05378,2021/10/31
LU0348783233,KR7098460009,KRW,Koh Young Technology Inc,0.038846,2021/10/31
LU0348783233,TW0005269005,TWD,Asmedia Technology Inc,0.032458,2021/10/31
LU0348783233,TW0005274005,TWD,Aspeed Technology Inc,0.027425,2021/10/31
LU0348783233,JP3633400001,JPY,Toyota Motor Corp,0.02398,2021/10/31
LU0348783233,TH0148A10Z14,THB,Banpu PCL,0.023697,2021/10/31
LU0348783233,,HKD,CK Asset Holdings Ltd,0.022024,2021/10/31
LU0348783233,JP3610400008,JPY,Toyo Gosei Co Ltd,0.020954,2021/10/31
LU0348784397,JP3979200007,JPY,Lasertec Corp,0.072208,2021/10/31
LU0348784397,NZMFTE0001S9,NZD,Mainfreight Ltd,0.067762,2021/10/31
LU0348784397,,TWD,Alchip Technologies Ltd,0.05378,2021/10/31
LU0348784397,KR7098460009,KRW,Koh Young Technology Inc,0.038846,2021/10/31
LU0348784397,TW0005269005,TWD,Asmedia Technology Inc,0.032458,2021/10/31
LU0348784397,TW0005274005,TWD,Aspeed Technology Inc,0.027425,2021/10/31
LU0348784397,JP3633400001,JPY,Toyota Motor Corp,0.02398,2021/10/31
LU0348784397,TH0148A10Z14,THB,Banpu PCL,0.023697,2021/10/31
LU0348784397,,HKD,CK Asset Holdings Ltd,0.022024,2021/10/31
LU0348784397,JP3610400008,JPY,Toyo Gosei Co Ltd,0.020954,2021/10/31
LU0348814723,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.094285,2021/10/31
LU0348814723,,HKD,Tencent Holdings Ltd,0.078523,2021/10/31
LU0348814723,,USD,Alibaba Group Holding Ltd ADR,0.066224,2021/10/31
LU0348814723,,USD,HDFC Bank Ltd ADR,0.057811,2021/10/31
LU0348814723,INE002A01018,INR,Reliance Industries Ltd,0.041541,2021/10/31
LU0348814723,HK0000069689,HKD,AIA Group Ltd,0.040032,2021/10/31
LU0348814723,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.034897,2021/10/31
LU0348814723,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.029783,2021/10/31
LU0348814723,SG1T75931496,SGD,Singapore Telecommunications Ltd,0.025242,2021/10/31
LU0348814723,,TWD,Silergy Corp,0.024691,2021/10/31
LU0348816934,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.094285,2021/10/31
LU0348816934,,HKD,Tencent Holdings Ltd,0.078523,2021/10/31
LU0348816934,,USD,Alibaba Group Holding Ltd ADR,0.066224,2021/10/31
LU0348816934,,USD,HDFC Bank Ltd ADR,0.057811,2021/10/31
LU0348816934,INE002A01018,INR,Reliance Industries Ltd,0.041541,2021/10/31
LU0348816934,HK0000069689,HKD,AIA Group Ltd,0.040032,2021/10/31
LU0348816934,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.034897,2021/10/31
LU0348816934,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.029783,2021/10/31
LU0348816934,SG1T75931496,SGD,Singapore Telecommunications Ltd,0.025242,2021/10/31
LU0348816934,,TWD,Silergy Corp,0.024691,2021/10/31
LU0356780857,,USD,"CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%",0.017154,2021/11/30
LU0356780857,,USD,United States Treasury Bills 0%,0.012652,2021/11/30
LU0356780857,,USD,Sprint Capital Corporation 8.75%,0.010806,2021/11/30
LU0356780857,,USD,DISH DBS Corporation 5.875%,0.010769,2021/11/30
LU0356780857,,USD,HCA Inc. 5.375%,0.01039,2021/11/30
LU0356780857,,USD,HCA Inc. 5.875%,0.009701,2021/11/30
LU0356780857,,USD,Tenet Healthcare Corporation 4.875%,0.009697,2021/11/30
LU0356780857,,USD,"T-Mobile US, Inc. 7.625%",0.009675,2021/11/30
LU0356780857,,USD,Centene Corporation 4.625%,0.007346,2021/11/30
LU0356780857,,USD,VICI Properties Inc Ordinary Shares,0.006744,2021/11/30
LU0471471150,LU0103813985,USD,JPM USD Liquidity LVNAV X (dist.),0.025252,2021/11/30
LU0471471150,,USD,Petroleos Mexicanos 7.69%,0.01513,2021/11/30
LU0471471150,,USD,Dominican Republic 4.875%,0.014894,2021/11/30
LU0471471150,,USD,South Africa (Republic of) 4.3%,0.013334,2021/11/30
LU0471471150,,USD,Petroleos Mexicanos 6.875%,0.012762,2021/11/30
LU0471471150,,USD,Turkey (Republic of) 4.25%,0.011334,2021/11/30
LU0471471150,,USD,Brazil (Federative Republic) 8.25%,0.009881,2021/11/30
LU0471471150,,USD,Petroleos Mexicanos 6.95%,0.009858,2021/11/30
LU0471471150,XS0240295575,USD,Iraq (Republic Of) 5.8%,0.009011,2021/11/30
LU0471471150,,USD,Petroleos Mexicanos 6.35%,0.008148,2021/11/30
LU0531876844,,HKD,Tencent Holdings Ltd,0.131096,2020/7/31
LU0531876844,,HKD,Meituan Dianping,0.089914,2020/7/31
LU0531876844,,HKD,Sunac China Holdings Ltd,0.050145,2020/7/31
LU0531876844,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.033692,2020/7/31
LU0531876844,CNE1000003X6,HKD,Ping An Insurance (Group) Co. of China Ltd Class H,0.033355,2020/7/31
LU0531876844,CNE1000002N9,HKD,China National Building Material Co Ltd Class H,0.031902,2020/7/31
LU0531876844,,HKD,WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S,0.029861,2020/7/31
LU0531876844,CNE1000002H1,HKD,China Construction Bank Corp Class H,0.029733,2020/7/31
LU0531876844,,HKD,Ascentage Pharma Group International,0.029167,2020/7/31
LU0531876844,CNE1000004Y2,HKD,ZTE Corp Class H,0.028798,2020/7/31
LU0545039389,,USD,Microsoft Corp,0.040731,2021/11/30
LU0545039389,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.034929,2021/11/30
LU0545039389,,USD,AbbVie Inc,0.033968,2021/11/30
LU0545039389,,USD,UnitedHealth Group Inc,0.0335,2021/11/30
LU0545039389,FR0000120578,EUR,Sanofi SA,0.033234,2021/11/30
LU0545039389,DK0060534915,DKK,Novo Nordisk A/S Class B,0.031584,2021/11/30
LU0545039389,GB00B2B0DG97,GBP,RELX PLC,0.031403,2021/11/30
LU0545039389,,USD,Intercontinental Exchange Inc,0.031386,2021/11/30
LU0545039389,,USD,Texas Instruments Inc,0.031059,2021/11/30
LU0545039389,IE00BTN1Y115,USD,Medtronic PLC,0.029793,2021/11/30
LU0560541111,JP3890350006,JPY,Sumitomo Mitsui Financial Group Inc,0.055101,2021/12/31
LU0560541111,JP3854600008,JPY,Honda Motor Co Ltd,0.054159,2021/12/31
LU0560541111,JP3973400009,JPY,Ricoh Co Ltd,0.053938,2021/12/31
LU0560541111,JP3902900004,JPY,Mitsubishi UFJ Financial Group Inc,0.053,2021/12/31
LU0560541111,JP3463000004,JPY,Takeda Pharmaceutical Co Ltd,0.052669,2021/12/31
LU0560541111,JP3866800000,JPY,Panasonic Corp,0.039618,2021/12/31
LU0560541111,JP3271400008,JPY,Credit Saison Co Ltd,0.038758,2021/12/31
LU0560541111,JP3381000003,JPY,Nippon Steel Corp,0.036783,2021/12/31
LU0560541111,JP3486800000,JPY,Daito Trust Construction Co Ltd,0.036216,2021/12/31
LU0560541111,JP3224200000,JPY,Kawasaki Heavy Industries Ltd,0.033636,2021/12/31
LU0683600562,,USD,Microsoft Corp,0.06622,2021/11/30
LU0683600562,,USD,Apple Inc,0.062226,2021/11/30
LU0683600562,,USD,Berkshire Hathaway Inc Class B,0.047326,2021/11/30
LU0683600562,,USD,Alphabet Inc Class A,0.044517,2021/11/30
LU0683600562,,USD,Goldman Sachs Group Inc,0.039689,2021/11/30
LU0683600562,,USD,Amazon.com Inc,0.036779,2021/11/30
LU0683600562,,USD,Norfolk Southern Corp,0.029056,2021/11/30
LU0683600562,,USD,UnitedHealth Group Inc,0.027989,2021/11/30
LU0683600562,,USD,Meta Platforms Inc Class A,0.026862,2021/11/30
LU0683600562,,USD,Raytheon Technologies Corp,0.021525,2021/11/30
LU0689472784,,USD,Microsoft Corp,0.018273,2021/10/31
LU0689472784,,USD,Alphabet Inc Class A,0.017251,2021/10/31
LU0689472784,,USD,Apple Inc,0.015675,2021/10/31
LU0689472784,,USD,Tesla Inc,0.013466,2021/10/31
LU0689472784,,USD,Amazon.com Inc,0.012681,2021/10/31
LU0689472784,,USD,Meta Platforms Inc Class A,0.011227,2021/10/31
LU0689472784,,USD,NVIDIA Corp,0.009991,2021/10/31
LU0689472784,,USD,The Home Depot Inc,0.008792,2021/10/31
LU0689472784,,USD,Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A,0.008584,2021/10/31
LU0689472784,,USD,Danaher Corp 5% PRF PERPETUAL USD 1000 - Ser B,0.008206,2021/10/31
LU0708185235,CNE100000HD4,HKD,China Longyuan Power Group Corp Ltd Class H,0.087843,2021/11/30
LU0708185235,CNE1000023G9,HKD,Xinte Energy Co Ltd Shs -H,0.077086,2021/11/30
LU0708185235,,HKD,Tencent Holdings Ltd,0.067539,2021/11/30
LU0708185235,,USD,Daqo New Energy Corp ADR,0.055645,2021/11/30
LU0708185235,HK0291001490,HKD,China Resources Beer (Holdings) Co Ltd,0.051892,2021/11/30
LU0708185235,HK2380027329,HKD,China Power International Development Ltd,0.048558,2021/11/30
LU0708185235,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.048013,2021/11/30
LU0708185235,,HKD,Sunny Optical Technology (Group) Co Ltd,0.047948,2021/11/30
LU0708185235,,HKD,Meituan,0.045975,2021/11/30
LU0708185235,,HKD,Smoore International Holdings Ltd Ordinary Shares,0.044062,2021/11/30
LU0727847666,,USD,"CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%",0.017154,2021/11/30
LU0727847666,,USD,United States Treasury Bills 0%,0.012652,2021/11/30
LU0727847666,,USD,Sprint Capital Corporation 8.75%,0.010806,2021/11/30
LU0727847666,,USD,DISH DBS Corporation 5.875%,0.010769,2021/11/30
LU0727847666,,USD,HCA Inc. 5.375%,0.01039,2021/11/30
LU0727847666,,USD,HCA Inc. 5.875%,0.009701,2021/11/30
LU0727847666,,USD,Tenet Healthcare Corporation 4.875%,0.009697,2021/11/30
LU0727847666,,USD,"T-Mobile US, Inc. 7.625%",0.009675,2021/11/30
LU0727847666,,USD,Centene Corporation 4.625%,0.007346,2021/11/30
LU0727847666,,USD,VICI Properties Inc Ordinary Shares,0.006744,2021/11/30
LU0744789560,CNE100000HD4,HKD,China Longyuan Power Group Corp Ltd Class H,0.087843,2021/11/30
LU0744789560,CNE1000023G9,HKD,Xinte Energy Co Ltd Shs -H,0.077086,2021/11/30
LU0744789560,,HKD,Tencent Holdings Ltd,0.067539,2021/11/30
LU0744789560,,USD,Daqo New Energy Corp ADR,0.055645,2021/11/30
LU0744789560,HK0291001490,HKD,China Resources Beer (Holdings) Co Ltd,0.051892,2021/11/30
LU0744789560,HK2380027329,HKD,China Power International Development Ltd,0.048558,2021/11/30
LU0744789560,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.048013,2021/11/30
LU0744789560,,HKD,Sunny Optical Technology (Group) Co Ltd,0.047948,2021/11/30
LU0744789560,,HKD,Meituan,0.045975,2021/11/30
LU0744789560,,HKD,Smoore International Holdings Ltd Ordinary Shares,0.044062,2021/11/30
LU0762541174,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.038679,2021/11/30
LU0762541174,KR7005930003,KRW,Samsung Electronics Co Ltd,0.025758,2021/11/30
LU0762541174,LU0234594850,USD,HSBC GIF Global EM Local Dbt ZD,0.024652,2021/11/30
LU0762541174,KR7105560007,KRW,KB Financial Group Inc,0.016406,2021/11/30
LU0762541174,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.016025,2021/11/30
LU0762541174,TW0002454006,TWD,MediaTek Inc,0.015776,2021/11/30
LU0762541174,HK0000069689,HKD,AIA Group Ltd,0.014731,2021/11/30
LU0762541174,INE154A01025,INR,ITC Ltd,0.014677,2021/11/30
LU0762541174,INE121J01017,INR,Indus Towers Ltd Ordinary Shares,0.01346,2021/11/30
LU0762541174,CNE1000002H1,HKD,China Construction Bank Corp Class H,0.012458,2021/11/30
LU0762542818,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.038679,2021/11/30
LU0762542818,KR7005930003,KRW,Samsung Electronics Co Ltd,0.025758,2021/11/30
LU0762542818,LU0234594850,USD,HSBC GIF Global EM Local Dbt ZD,0.024652,2021/11/30
LU0762542818,KR7105560007,KRW,KB Financial Group Inc,0.016406,2021/11/30
LU0762542818,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.016025,2021/11/30
LU0762542818,TW0002454006,TWD,MediaTek Inc,0.015776,2021/11/30
LU0762542818,HK0000069689,HKD,AIA Group Ltd,0.014731,2021/11/30
LU0762542818,INE154A01025,INR,ITC Ltd,0.014677,2021/11/30
LU0762542818,INE121J01017,INR,Indus Towers Ltd Ordinary Shares,0.01346,2021/11/30
LU0762542818,CNE1000002H1,HKD,China Construction Bank Corp Class H,0.012458,2021/11/30
LU0784640038,LU0103813985,USD,JPM USD Liquidity LVNAV X (dist.),0.038121,2021/11/30
LU0784640038,,USD,"CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%",0.011911,2021/11/30
LU0784640038,,USD,DISH DBS Corporation 5.875%,0.011615,2021/11/30
LU0784640038,,USD,HCA Inc. 5.375%,0.010958,2021/11/30
LU0784640038,,USD,"CCO Holdings, LLC/ CCO Holdings Capital Corp. 4.75%",0.010019,2021/11/30
LU0784640038,,USD,Sprint Capital Corporation 8.75%,0.009546,2021/11/30
LU0784640038,,USD,HCA Inc. 5.875%,0.008591,2021/11/30
LU0784640038,,USD,"T-Mobile US, Inc. 7.625%",0.007942,2021/11/30
LU0784640038,,USD,Tenet Healthcare Corporation 4.875%,0.006482,2021/11/30
LU0784640038,,USD,"T-Mobile USA, Inc. 4.75%",0.006237,2021/11/30
LU0815945547,HK0000579059,HKD,Bank of China Limited Macau Branch 1.95%,0.027596,2021/11/30
LU0815945547,HK0000647302,HKD,"Agricultural Bank of China Limited, Hong Kong Branch 1%",0.026346,2021/11/30
LU0815945547,HK0000555729,HKD,"Bank of Communications Company Limited, Hong Kong Branch 2.25%",0.023391,2021/11/30
LU0815945547,XS2181359436,HKD,Standard Chartered plc 2.25%,0.018599,2021/11/30
LU0815945547,HK0000164472,HKD,NWD (MTN) Limited 5.9%,0.018221,2021/11/30
LU0815945547,HK0000722121,HKD,The Government of Hong Kong Special Administrative Region 0.36%,0.018185,2021/11/30
LU0815945547,XS1936140190,HKD,"AIA Group Ltd, Hong Kong 2.95%",0.016859,2021/11/30
LU0815945547,HK0000670668,HKD,HKCG (Finance) Limited 0.88%,0.015935,2021/11/30
LU0815945547,HK0000732260,HKD,Standard Chartered Bank 0.75%,0.015385,2021/11/30
LU0815945547,HK0000647203,HKD,The Government of Hong Kong Special Administrative Region 2%,0.01515,2021/11/30
LU0853555463,,USD,United States Treasury Notes 1.125%,0.057656,2021/9/30
LU0853555463,AU000XCLWAG2,AUD,Australia (Commonwealth of) 4.5%,0.03955,2021/9/30
LU0853555463,AU0000097495,AUD,Australia (Commonwealth of) 1.75%,0.032032,2021/9/30
LU0853555463,,USD,United States Treasury Notes 1.625%,0.020099,2021/9/30
LU0853555463,XS1450862211,CNY,"JPMorgan Chase Bank, National Association 3.27%",0.018353,2021/9/30
LU0853555463,AU3TB0000192,AUD,Australia (Commonwealth of) 3.75%,0.016765,2021/9/30
LU0853555463,AU3TB0000150,AUD,Australia (Commonwealth of) 3.25%,0.016305,2021/9/30
LU0853555463,XS2138128314,EUR,Altice Luxembourg S.A. 8%,0.016114,2021/9/30
LU0853555463,XS1450902967,CNY,"JPMorgan Chase Bank, National Association 3.13%",0.012982,2021/9/30
LU0853555463,XS2195189357,CNY,ICBC Standard Bank PLC 2.68%,0.010705,2021/9/30
LU0862451837,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.091617,2021/11/30
LU0862451837,KR7005930003,KRW,Samsung Electronics Co Ltd,0.065251,2021/11/30
LU0862451837,,USD,Infosys Ltd ADR,0.04467,2021/11/30
LU0862451837,MX01WA000038,MXN,Wal - Mart de Mexico SAB de CV,0.03622,2021/11/30
LU0862451837,INE467B01029,INR,Tata Consultancy Services Ltd,0.035415,2021/11/30
LU0862451837,CNE1000002M1,HKD,China Merchants Bank Co Ltd Class H,0.028792,2021/11/30
LU0862451837,,HKD,NetEase Inc Ordinary Shares,0.026945,2021/11/30
LU0862451837,RU0009029540,RUB,Sberbank of Russia PJSC,0.026775,2021/11/30
LU0862451837,ID1000118201,IDR,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.026742,2021/11/30
LU0862451837,CNE000000JP5,CNY,Inner Mongolia Yili Industrial Group Co Ltd,0.024964,2021/11/30
LU0863150172,,USD,Microsoft Corp,0.062481,2021/11/30
LU0863150172,,USD,Apple Inc,0.060283,2021/11/30
LU0863150172,,USD,Alphabet Inc Class C,0.050779,2021/11/30
LU0863150172,,USD,Amazon.com Inc,0.040535,2021/11/30
LU0863150172,,USD,Weyerhaeuser Co,0.032916,2021/11/30
LU0863150172,,USD,Loews Corp,0.032747,2021/11/30
LU0863150172,,USD,AbbVie Inc,0.031532,2021/11/30
LU0863150172,,USD,AutoZone Inc,0.031471,2021/11/30
LU0863150172,,USD,Berkshire Hathaway Inc Class B,0.030744,2021/11/30
LU0863150172,,USD,Bank of America Corp,0.02964,2021/11/30
LU0889220934,XS1050461034,EUR,Telefonica Europe B V,0.010461,2021/11/30
LU0889220934,XS1933828433,EUR,Telefonica Europe B V,0.008982,2021/11/30
LU0889220934,XS1795406658,EUR,Telefonica Europe B V,0.00866,2021/11/30
LU0889220934,XS2240463674,EUR,Lorca Telecom Bondco 4%,0.008459,2021/11/30
LU0889220934,XS1568888777,EUR,Petroleos Mexicanos 4.875%,0.008411,2021/11/30
LU0889220934,XS1109765005,EUR,Intesa Sanpaolo S.p.A. 3.928%,0.007857,2021/11/30
LU0889220934,XS2189947505,EUR,Iqvia Inc 2.875%,0.007703,2021/11/30
LU0889220934,FR0013534336,EUR,Electricite de France SA,0.007396,2021/11/30
LU0889220934,XS1629969327,EUR,UPC Holding B.V. 3.875%,0.007294,2021/11/30
LU0889220934,XS2199597456,EUR,Vertical Midco GmbH 4.375%,0.007218,2021/11/30
LU0927678507,JP3970300004,JPY,Recruit Holdings Co Ltd,0.072497,2021/11/30
LU0927678507,JP3236200006,JPY,Keyence Corp,0.072467,2021/11/30
LU0927678507,JP3837800006,JPY,Hoya Corp,0.068795,2021/11/30
LU0927678507,JP3571400005,JPY,Tokyo Electron Ltd,0.057415,2021/11/30
LU0927678507,JP3435000009,JPY,Sony Group Corp,0.054474,2021/11/30
LU0927678507,JP3371200001,JPY,Shin-Etsu Chemical Co Ltd,0.03917,2021/11/30
LU0927678507,JP3762800005,JPY,Nomura Research Institute Ltd,0.037864,2021/11/30
LU0927678507,JP3173400007,JPY,OBIC Co Ltd,0.03359,2021/11/30
LU0927678507,JP3162600005,JPY,SMC Corp,0.033561,2021/11/30
LU0927678507,JP3922950005,JPY,MonotaRO Co Ltd,0.031559,2021/11/30
LU0965088593,JP3890350006,JPY,Sumitomo Mitsui Financial Group Inc,0.055101,2021/12/31
LU0965088593,JP3854600008,JPY,Honda Motor Co Ltd,0.054159,2021/12/31
LU0965088593,JP3973400009,JPY,Ricoh Co Ltd,0.053938,2021/12/31
LU0965088593,JP3902900004,JPY,Mitsubishi UFJ Financial Group Inc,0.053,2021/12/31
LU0965088593,JP3463000004,JPY,Takeda Pharmaceutical Co Ltd,0.052669,2021/12/31
LU0965088593,JP3866800000,JPY,Panasonic Corp,0.039618,2021/12/31
LU0965088593,JP3271400008,JPY,Credit Saison Co Ltd,0.038758,2021/12/31
LU0965088593,JP3381000003,JPY,Nippon Steel Corp,0.036783,2021/12/31
LU0965088593,JP3486800000,JPY,Daito Trust Construction Co Ltd,0.036216,2021/12/31
LU0965088593,JP3224200000,JPY,Kawasaki Heavy Industries Ltd,0.033636,2021/12/31
LU0980739220,NL0010273215,EUR,ASML Holding NV,0.094422,2021/10/31
LU0980739220,FR0000121014,EUR,LVMH Moet Hennessy Louis Vuitton SE,0.067567,2021/10/31
LU0980739220,IE0004927939,EUR,Kingspan Group PLC,0.044599,2021/10/31
LU0980739220,FR0000120321,EUR,L'Oreal SA,0.036616,2021/10/31
LU0980739220,DE0006231004,EUR,Infineon Technologies AG,0.03481,2021/10/31
LU0980739220,DE0006452907,EUR,Nemetschek SE,0.032979,2021/10/31
LU0980739220,DE000A1EWWW0,EUR,adidas AG,0.032426,2021/10/31
LU0980739220,FR0014003TT8,EUR,Dassault Systemes SE,0.032349,2021/10/31
LU0980739220,FR0014000MR3,EUR,Eurofins Scientific SE,0.03019,2021/10/31
LU0980739220,DE000ZAL1111,EUR,Zalando SE,0.029766,2021/10/31
LU0987226023,CH0038863350,CHF,Nestle SA,0.04621,2021/11/30
LU0987226023,CH0012032048,CHF,Roche Holding AG,0.038772,2021/11/30
LU0987226023,DK0060534915,DKK,Novo Nordisk A/S Class B,0.036053,2021/11/30
LU0987226023,FR0000121014,EUR,LVMH Moet Hennessy Louis Vuitton SE,0.028587,2021/11/30
LU0987226023,NL0011794037,EUR,Koninklijke Ahold Delhaize NV,0.025218,2021/11/30
LU0987226023,FR0000120271,EUR,TotalEnergies SE,0.022646,2021/11/30
LU0987226023,GB0007980591,GBP,BP PLC,0.022282,2021/11/30
LU0987226023,DE0008404005,EUR,Allianz SE,0.020628,2021/11/30
LU0987226023,NL0000334118,EUR,ASM International NV,0.020167,2021/11/30
LU0987226023,CH0012005267,CHF,Novartis AG,0.018198,2021/11/30
LU0987226296,CH0038863350,CHF,Nestle SA,0.04621,2021/11/30
LU0987226296,CH0012032048,CHF,Roche Holding AG,0.038772,2021/11/30
LU0987226296,DK0060534915,DKK,Novo Nordisk A/S Class B,0.036053,2021/11/30
LU0987226296,FR0000121014,EUR,LVMH Moet Hennessy Louis Vuitton SE,0.028587,2021/11/30
LU0987226296,NL0011794037,EUR,Koninklijke Ahold Delhaize NV,0.025218,2021/11/30
LU0987226296,FR0000120271,EUR,TotalEnergies SE,0.022646,2021/11/30
LU0987226296,GB0007980591,GBP,BP PLC,0.022282,2021/11/30
LU0987226296,DE0008404005,EUR,Allianz SE,0.020628,2021/11/30
LU0987226296,NL0000334118,EUR,ASM International NV,0.020167,2021/11/30
LU0987226296,CH0012005267,CHF,Novartis AG,0.018198,2021/11/30
LU0992293067,,USD,United States Treasury Notes 1.125%,0.057656,2021/9/30
LU0992293067,AU000XCLWAG2,AUD,Australia (Commonwealth of) 4.5%,0.03955,2021/9/30
LU0992293067,AU0000097495,AUD,Australia (Commonwealth of) 1.75%,0.032032,2021/9/30
LU0992293067,,USD,United States Treasury Notes 1.625%,0.020099,2021/9/30
LU0992293067,XS1450862211,CNY,"JPMorgan Chase Bank, National Association 3.27%",0.018353,2021/9/30
LU0992293067,AU3TB0000192,AUD,Australia (Commonwealth of) 3.75%,0.016765,2021/9/30
LU0992293067,AU3TB0000150,AUD,Australia (Commonwealth of) 3.25%,0.016305,2021/9/30
LU0992293067,XS2138128314,EUR,Altice Luxembourg S.A. 8%,0.016114,2021/9/30
LU0992293067,XS1450902967,CNY,"JPMorgan Chase Bank, National Association 3.13%",0.012982,2021/9/30
LU0992293067,XS2195189357,CNY,ICBC Standard Bank PLC 2.68%,0.010705,2021/9/30
LU1005227563,LU0103813985,USD,JPM USD Liquidity LVNAV X (dist.),0.029126,2021/11/30
LU1005227563,,USD,Petroleos Mexicanos 7.69%,0.010783,2021/11/30
LU1005227563,XS2356571559,USD,Eastern & Southern African Bank 4.125%,0.010402,2021/11/30
LU1005227563,XS1551355149,USD,GOHL Capital Limited 4.25%,0.009699,2021/11/30
LU1005227563,,USD,Indonesia (Republic of) 6.625%,0.009089,2021/11/30
LU1005227563,XS1982113208,USD,Saudi Arabian Oil Company 3.5%,0.008918,2021/11/30
LU1005227563,,USD,Empresa Nacional del Petroleo 3.75%,0.008458,2021/11/30
LU1005227563,,USD,Lima Metro Line 2 Finance Limited 4.35%,0.008455,2021/11/30
LU1005227563,,USD,Uruguay (Republic of) 4.375%,0.008428,2021/11/30
LU1005227563,,USD,Alfa Desarrollo Spa 4.55%,0.008031,2021/11/30
LU1034075835,DE0007164600,EUR,SAP SE,0.09038,2021/11/30
LU1034075835,NL0010273215,EUR,ASML Holding NV,0.085954,2021/11/30
LU1034075835,NL0012969182,EUR,Adyen NV,0.081286,2021/11/30
LU1034075835,DE0006231004,EUR,Infineon Technologies AG,0.063524,2021/11/30
LU1034075835,FR0000125338,EUR,Capgemini SE,0.062312,2021/11/30
LU1034075835,FI0009000681,EUR,Nokia Oyj,0.046427,2021/11/30
LU1034075835,NL0000334118,EUR,ASM International NV,0.045914,2021/11/30
LU1034075835,NL0000226223,EUR,STMicroelectronics NV,0.031623,2021/11/30
LU1034075835,FR0014003TT8,EUR,Dassault Systemes SE,0.030351,2021/11/30
LU1034075835,ES0109067019,EUR,Amadeus IT Group SA A,0.029141,2021/11/30
LU1041599405,LU0103813985,USD,JPM USD Liquidity LVNAV X (dist.),0.05503,2021/11/30
LU1041599405,,USD,Government National Mortgage Association 2.5%,0.038622,2021/11/30
LU1041599405,,USD,Government National Mortgage Association 3%,0.036889,2021/11/30
LU1041599405,,USD,United States Treasury Notes 0.625%,0.01626,2021/11/30
LU1041599405,,USD,United States Treasury Notes 0.375%,0.009939,2021/11/30
LU1041599405,IE00B4PY7Y77,USD,iShares $ High Yld Corp Bd ETF USD Dist,0.009922,2021/11/30
LU1041599405,LU1744756443,USD,JPM Global High Yield Bond X (mth) USD,0.007712,2021/11/30
LU1075211356,CH0038863350,CHF,Nestle SA,0.02536,2021/11/30
LU1075211356,CH0012032048,CHF,Roche Holding AG,0.020579,2021/11/30
LU1075211356,DK0060534915,DKK,Novo Nordisk A/S Class B,0.020551,2021/11/30
LU1075211356,GB0009252882,GBP,GlaxoSmithKline PLC,0.019813,2021/11/30
LU1075211356,NL0011794037,EUR,Koninklijke Ahold Delhaize NV,0.018224,2021/11/30
LU1075211356,GB0002374006,GBP,Diageo PLC,0.017663,2021/11/30
LU1075211356,FR0000120578,EUR,Sanofi SA,0.016297,2021/11/30
LU1075211356,FR0000120693,EUR,Pernod Ricard SA,0.01572,2021/11/30
LU1075211356,GB0009895292,GBP,AstraZeneca PLC,0.015532,2021/11/30
LU1075211356,ES0178430E18,EUR,Telefonica SA,0.014744,2021/11/30
LU1097445909,,HKD,Tencent Holdings Ltd,0.131096,2020/7/31
LU1097445909,,HKD,Meituan Dianping,0.089914,2020/7/31
LU1097445909,,HKD,Sunac China Holdings Ltd,0.050145,2020/7/31
